treatment_SS	species_SS	Residuals_SS	treatment_MeanSq	species_MeanSq	Residuals_MeanSq	treatment_F	species_F	Residuals_F	treatment_pvalue	species_pvalue	Residuals_pvalue	treatment_pvalue.adj	species_pvalue.adj	Residuals_pvalue.adj
00c799f63b8289b2b606e7f2e056cf59	5.606	0.1238	1.9317	5.606	0.1238	0.3863	14.5104	0.3204	NA	0.0125	0.5958	NA	0.0215	0.7204	NA
00f6d2cccf1735abedc75afff481ba2d	4.4684	0.2267	0.8219	4.4684	0.2267	0.1644	27.1828	1.3788	NA	0.0034	0.2932	NA	0.008	0.4439	NA
0104f91f1cc33e553be3bfc68a517ce7	7.8918	0.1283	1.6782	7.8918	0.1283	0.3356	23.5127	0.3824	NA	0.0047	0.5634	NA	0.0099	0.6925	NA
010f0a7d84a28949c78be5930457dabc	0.0709	0.1289	0.6013	0.0709	0.1289	0.1203	0.5897	1.0721	NA	0.4772	0.3479	NA	0.5177	0.4962	NA
0141cc500b9cfd472681696cfe8f2eb1	7.2325	1.0928	0.4169	7.2325	1.0928	0.0834	86.7319	13.1049	NA	2e-04	0.0152	NA	0.0022	0.068	NA
014e0244ce0227c40879daa0bae73ee2	4.3878	0.557	2.7277	4.3878	0.557	0.5455	8.0431	1.0209	NA	0.0364	0.3587	NA	0.0525	0.5065	NA
01643e1758a1b348e7e88641bbf23f77	9.1075	0.4269	0.3689	9.1075	0.4269	0.0738	123.4391	5.7865	NA	1e-04	0.0612	NA	0.0018	0.1585	NA
01651ac01a6d8f5ab55e823ecd4020b2	3.1965	0.0623	0.4276	3.1965	0.0623	0.0855	37.3817	0.7281	NA	0.0017	0.4325	NA	0.0051	0.5794	NA
01748fb97de74d17bdb942aeaa74a1aa	1.3572	10.7878	3.5815	1.3572	10.7878	0.7163	1.8948	15.0605	NA	0.2271	0.0116	NA	0.2648	0.058	NA
01802ecadc281120b3394531f9b5bcc6	4.8919	0.3317	1.6164	4.8919	0.3317	0.3233	15.132	1.0261	NA	0.0115	0.3576	NA	0.0201	0.5057	NA
018166381b3825f4433929cd661c73b1	0.2526	0.3802	0.4558	0.2526	0.3802	0.0912	2.7708	4.1708	NA	0.1569	0.0966	NA	0.1888	0.2107	NA
0182ca831bc0b9e8f908b44bfae38c2f	2.9243	3.4179	0.2988	2.9243	3.4179	0.0598	48.9308	57.1901	NA	9e-04	6e-04	NA	0.0037	0.0134	NA
01ba5a538d3091e6f291367ab4c114de	0.1384	0.4489	2.0198	0.1384	0.4489	0.404	0.3427	1.1113	NA	0.5837	0.3401	NA	0.6196	0.4896	NA
01bea577aa60b2f19561a6239f841214	9.5785	0.7395	0.159	9.5785	0.7395	0.0318	301.2638	23.2574	NA	0	0.0048	NA	0.0014	0.0376	NA
