"sample_002Cb"	"sample_002Co"	"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_028Ab"	"sample_028Ao"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"
"183ba2df6ee01cffded96e71e8b71b73"	2.44948912201479	2.84062154135723	4.14728910088846	4.77604339312544	4.48699431443179	5.31069575717785	3.46314548807067	4.87920141063675	2.18260906699113	2.83667809955862	2.53317985496033	2.22173159004817
"1840e41961cc8d86ec11e224644d9d41"	2.64330010202805	0.655863190746688	2.17094168240467	0.946752461634692	2.25763812651363	0.962205899949571	2.20240422308567	0.559065411924783	3.01861373480438	0.170047369543551	3.24400393286058	0.698661946247969
"18416488514f54b3c3e7c8bc9ab33ab4"	2.84062154135723	3.53458324286416	2.17247287688908	1.59521545101245	2.99147924222429	2.11846391785795	2.15696504034781	2.3211461655663	2.89051946920853	3.52569580373818	2.89983621715749	3.47064567387379
"184938892d6c991cb54cd2c36b09af80"	1.77927611599309	3.51884589587424	1.43450245115513	2.93925768467598	2.07982871671791	3.25790344245666	2.04693655745315	3.06869914489976	2.13375427075828	3.92194483718477	1.63606672412739	2.65685830794012
"186931786b0955d50a6b49075d8d6934"	3.40904930778283	4.47716477695333	3.19581102567043	4.2986182862469	3.46525978947576	4.47565273812642	3.23068272825324	4.51633724550403	3.77155720240119	4.56546261193727	3.02844710969458	4.05502775378515
"187a9f6ecd00b5c8e8e0750956aec12e"	3.84806296227325	1.57034899859491	2.98010784541429	1.3708250763186	3.43197489081685	1.85697276265559	3.19673233749566	1.23640214282742	2.6797814450598	1.92631192372477	2.88111510250564	2.76502474989187
"18820df6f47bf44d47d2d3acc7d12f03"	2.47976460697398	1.36494288723124	2.80834526901439	2.03081468917433	2.95286480305672	2.62232570481721	3.32287992100487	3.11071744327568	2.18562480526053	1.62717401442804	1.93022859326215	1.42445768731011
"18bd2a62eb401222edc22f745a910e39"	2.67746754957248	4.50530190480511	1.71962112019515	3.7095234430524	1.83024834414023	3.4001770946797	2.03523740185705	3.1505590818977	2.91181965408858	4.50044874385705	2.89425659103968	3.21058603934618
"18c60535f5625ecc668ec6757a92934c"	2.9163906991957	3.93900838274551	2.83496155424754	3.38281648101257	3.38981657618753	3.45331202307449	2.93494622931704	3.07877881669478	2.47392111246013	3.72186185516674	2.73595430174653	3.06212184606341
"18c74ad01ebab4f5cd361aad23caef2f"	1.83378266202071	3.13508347941454	0.332223939658722	1.34769047768804	0.748885058138066	2.32775544510725	0.967954857495304	1.18954228339222	2.19956361742562	3.11509530480414	1.78409584520015	3.01366054730734
"18d5867703bc0bd897b6b5edc5db418a"	4.43391664411659	4.11291060827328	3.82688703206875	3.42951884747731	3.36235552601831	3.70393574948007	3.35093840254801	3.69162126382236	3.20239678832033	4.22887420226517	3.60846845571303	3.73159688316268
"191df5795160e703585d538e8493a68d"	4.14671472515203	0.42139802225574	3.37275534793579	0.495770664437372	4.28939712366427	0.136597811353376	3.06869914489976	0.146371356345521	4.95677481533775	0.223086344905761	4.98171547069112	1.05118197041436
"192135c690e9635ff966747a6a8eca1d"	3.85200725446223	4.76492615251665	3.74914748857961	4.51055324581696	3.78591526722242	4.33866561730022	3.42284209215615	3.76269348286984	3.61438605384619	4.71334815589156	4.19109934959343	4.85431245461521
"192c2f9acc5d95d0250828acff7a56af"	2.23624185099367	4.79575724752171	2.07559929469357	4.24601025703002	2.39566314709467	4.25195852367455	2.59999814055912	4.25147754769459	2.76502474989187	4.98627721687602	2.4377818481323	3.8244327481924
"193338741e73cab025aa1e34630d66c5"	2.11988566481569	3.90734797448059	1.73562729333165	3.16015692351246	1.28739818430702	2.67876521803544	1.11854464611106	2.69790356431563	1.96247406399063	4.18007598152638	2.29056078994659	3.50768039708133
"193ce03be040896e0fcf4f5eb3409718"	2.75220876707193	4.14945207903938	2.73511528171623	3.81563315498919	2.27361611477211	3.63364965870504	2.15696504034781	3.66584613725567	2.38798606564507	4.24228627769076	3.82956972632715	4.48003348201791
"1960559df7d37d5263976dee172ff504"	4.37187040134855	5.24450304883741	5.0427023525622	4.70912826469078	5.30690762440624	5.35570624605096	5.29895053605391	4.6190386033829	3.7377200401411	4.96100881020583	3.92698664677074	4.27449857209344
"19723ce9e7f6cd28a41be239faff8e15"	1.55355276359921	3.21081733400459	1.82283381586025	2.5023525663471	1.93104869287784	2.54997028700855	1.63118475795942	2.10814995322116	1.32736621153766	2.9316200909036	1.74406622775589	3.1135559245684
"19865bc1fac95387439dd2aec51ab544"	2.21439673272217	4.42749651900021	2.8102403772833	4.34837314229731	3.22265052834739	4.47094277062404	2.78089354017665	4.16746405431643	1.81475226396254	4.67244640620535	1.94576099507527	3.84410305101691
"1987d96fe8ba6ef78571b932a9c6fb7b"	3.09698629911097	3.26610652608808	2.25016337269971	1.95247185958285	2.3484012200484	1.82663051190654	2.16990488086974	0.682860958301575	4.60263557657777	2.90261439889168	3.64081129548576	3.45905038569995
"198d9fcdf0c822845cf70df1c8554a80"	1.82993958232063	6.65615608135465	3.03300614090914	7.57073465907876	1.73562729333165	7.43065456249461	2.28742820551778	7.55084648672481	2.95365326792372	6.8614521619644	2.58585883473972	5.11877417654115
"19d462913745ef0d6fcb4edb4e9386bd"	0.739703900066698	2.0785868014935	0.642232761758396	1.29975096551898	0.175131604255276	1.92328775280187	0.424727066393376	1.45835615198608	1.6922729640379	3.11733604533779	1.35187629676415	2.11176121367666
"19e3b2de7d630c6d02fd2f866d4671ef"	5.74365767871178	7.56687250669229	6.21054437266195	6.6414225559891	5.80981401412718	6.72934360143874	5.57998860759371	6.16998500972133	6.23873232902632	7.41900793495689	5.55613399849957	7.0582895775783
"19f49366fc3e43a1a4f6f0554d217e29"	3.27900404843799	3.22405995018882	5.12009773534248	4.98371565685968	5.04813938726428	5.69297067050811	4.81531222271872	4.85379979113246	3.00489231126783	3.35401669830244	3.52875456195553	3.19627147467111
"1a05aadfe9fa5de5a37bea2cbc1daba1"	3.66913755897352	5.01520771131251	4.42343369401033	4.28149172093687	3.91963345237203	4.01016172658955	3.32652613294926	4.49695491048929	3.78389188505001	5.11536205897647	3.93341597530206	5.10601082328041
"1a0f38118008e3886787102af40231a9"	2.8542209576879	6.39662403577065	2.90080126114413	6.01954277017044	2.83101948007482	6.13790251298985	2.77719304814698	6.1862902012483	2.87255572553719	6.51826373630644	3.07938729483959	4.74669963338114
"1a53241933dba7704e5a3639da3e1132"	3.29961486850511	4.82431357932766	2.59748624507331	3.1677694182792	2.79742230050378	4.11785034072213	2.57716064907508	3.23556659574982	3.70376437201958	4.87085608923877	3.2321017356422	4.42749651900021
"1a6c7c3868dbd828a94904ae378ab3f3"	1.41112940259118	3.36809595807447	1.10744648532402	3.13891873686253	1.78405654439836	3.22979218401525	1.54125200098159	3.59421258484101	1.42338227262168	3.59143182659493	1.06614522486393	2.65521431402133
"1a9bf761f3ed66c2176815e4495f961a"	1.37344338997425	2.61657819939287	2.03376533660333	2.72039633958295	2.09102049610043	2.73438445732792	1.59292878361274	2.32665692757576	2.4710775503953	2.79327392563734	1.95056472824645	2.96360105047324
"1aaa466c9c94cba8b8fef6d36000bcc9"	3.08228132467833	3.86994718896393	3.29510090751065	3.64024104947382	3.44684274346108	3.86866811610524	3.20962365936807	3.56335502040174	3.05071199067341	3.83610863917455	2.76206124446186	3.49293939612093
"1abea58dba9cb199588c9b86fcc6cb55"	3.68997303094077	1.96483900536905	2.61904920977836	1.52423312076787	2.68799734650179	2.1116733459362	2.5108419858126	0.775158410959092	3.07231926326012	2.24520499576062	3.79872193573983	4.29236353132716
"1ae2498f4865068092c0b81ba775f98b"	5.86091676480252	2.32903713249451	4.20065525631739	2.9575546441996	3.97505449781812	2.6433651803452	3.85095686990888	1.99317765797475	5.1720969095011	2.44365261750843	6.54615210696615	3.80324113248556
"1af8a62c028991b592b633a922af556b"	3.46644474526154	4.60920253512971	3.49440000880342	4.151551365632	3.76215561254939	4.71095311641623	3.66958358039647	4.32414329196001	4.2638525553824	4.63439301917699	3.83212835346049	4.69457139671554
"1b1829562665f2851f5a02095ce47441"	2.37865972286524	4.26219175793056	1.07723474183697	1.97927390852764	1.35932467671817	2.22978673983796	1.00159722303817	2.17758916939144	2.76502474989187	4.4143273540343	2.51970880135738	3.79494027450115
"1b2276cc2edce57745f58f5adf8120b0"	3.06054374181311	4.52393423001021	4.01930568254942	4.50408054824467	4.44480825790101	4.37075943500446	5.0681803994577	4.26295759903637	3.33863603351811	4.44781860039022	3.04542621966565	3.8426591865773
"1b2cd3261afa091b0ae0cb4f469195f5"	1.01251104283798	4.69241168316471	1.41554801972247	3.89451513316648	1.22323616859889	4.03476064451857	1.66362681051198	3.65948923691114	1.18628275396687	4.76291331096447	1.27955901192251	3.8830137359658
"1b2e49487f567d91c0e1269e9252e29d"	3.88405401436683	3.73803464689041	3.59235431905028	3.87203612044017	3.59699352486611	4.31575726982351	2.8650955444884	3.50764605506154	4.47313471391629	4.02508045752618	3.98610464580662	5.03798284425948
"1b321339a69640c17a76605e7b71818e"	3.15217599948479	4.89038879847324	2.2931274097701	3.71940056018289	2.39463678787979	4.35613513651982	2.2678042928237	3.51838506976398	3.09922278499859	4.87667401245044	2.94369355937003	4.47850044522472
"1b47702c2b58a58f9bfce14bb6615f15"	1.11471539081277	4.59804615557203	1.11647577794133	3.35289553201636	1.02862054665785	3.81928174172553	0.838431821198172	3.38510964420632	1.70741952290551	4.91980381416524	1.35681657741367	3.55226460009961
"1b58e273e8fd16ad9b01ab3f81f4636e"	3.67008394781534	3.72153548344277	3.90364354803389	4.20842086909196	3.90385487561452	3.87784085810918	3.90750369399885	4.27624618046948	2.90325020974839	2.21941752110817	3.03582720038352	2.57257146471314
"1b602217dfa905410a82c0b34c535b5c"	1.99309256280847	4.37963862572045	0.285256162354698	3.9846758004575	0.110650126742063	3.82041085528714	0.124005879121545	3.57248907953787	2.36317585662317	4.89428844350537	2.10528796493679	3.86089049084333
"1b7ca4323d517db37ef5d458e3bb1721"	4.46914921109817	4.05819022049957	3.72808441106994	3.96333932188921	4.03521320684283	4.02334451316955	3.99953884187029	4.19895583057724	3.68093877878858	4.17453908172332	3.81307978454472	3.90247616935738
"1b9a2536f440ea38a8f3f7b3eccf0441"	1.53012820679711	3.55460204503286	2.36912613064048	4.54705029169177	2.52830063939858	4.39725230605464	2.42116997737572	3.56398184468944	0.786832864121284	3.64052347245287	1.74383655110575	3.00435955537684
"1bae7c3110a7ea61fa9dbd360c126bbe"	1.31703765842416	3.82147267449136	1.60376916494801	2.81544889523088	1.34090458521059	2.93604717285696	1.2920184820053	2.63707775582179	1.04859846320165	4.21868159539756	1.45572132109225	3.14490733975842
"1bb6d01ebfd7f5565e75c0ae33f2ae25"	2.69696707621341	3.11808184447667	2.91818929312403	4.20872141824429	2.7394890472509	4.02273842197796	3.18422243201007	4.14995514452937	3.04060439124149	3.41016330074828	2.65876107247071	2.55173956803232
"1bee536789b4b5bc645d0d2b3be08778"	2.38798606564507	3.23276669840663	1.02610646828098	1.60204424652604	2.1062074912258	2.40485328233543	1.44517440321817	1.30281546483988	2.75863728951835	3.8343162639266	2.46822587942158	3.66180628587308
"1bf323d61ec389631adcfb826e9b111e"	1.64786966059018	3.58584351231732	2.21882863119774	3.4726248382514	2.3310437757629	3.34614781323205	1.79159212189294	3.37968160175767	2.7532830614353	3.53997582606895	1.69537044100934	2.90076313558829
"1c5ccbd6c1178a85967c61f9ab6639b1"	2.28387811732484	3.67325077709737	2.49238817657485	4.7620903244649	2.74962071541162	4.52686389320658	2.62314315391129	4.35829922799738	2.03030957463	3.92459528247819	2.13331734814664	3.27864633068505
"1c5e892ed95fe6004cbd3500f6b44c10"	3.45692762986258	4.86346482691353	1.70130252672565	2.86957607434947	1.90334750357602	3.5073085954756	1.88982962467198	2.74817960383614	2.959241251402	4.8486484661446	3.1962105368659	4.27188028236956
"1c69f9331bdcd25ba2cd762db33e9c67"	2.48240360311207	1.76984424196318	1.34476065505972	1.62002962171856	0.997453304572412	2.80426312482575	1.3708250763186	1.82117910321009	1.08340253794833	0.707006199164358	3.10078614720196	2.26814001432398
"1c884c45e71f5f8f035790927a1085d9"	0.943205295332335	3.50313737060928	1.01800328178855	2.84304275903791	0.106690630662525	2.54940079494097	0.775158410959092	2.51722119839577	0.467931841974365	3.64924956827708	0.499670777713198	3.05569876717787
"1c8bcbbb399f2253bd1622f0fa50f690"	2.17085453149781	3.83982648319716	1.35235039981617	2.82919062303389	1.50353254635857	3.0271181898376	1.15459102872478	2.88935841918226	2.50890569440679	3.90730029562137	3.39221537116457	3.38661714258656
"1ca5f49e74a5378e611256c55cf102de"	6.37346239203679	7.99207379501252	5.4199862071205	6.66259265492029	5.71421626618118	7.87505549489349	6.93129977420134	6.26587120995424	7.31886473441604	8.11975968784998	7.09895364341464	7.82026556998604
"1cc4a70c2cac59faec7ee2efe8c04e9d"	1.69537044100934	3.70625158111618	1.03070440175452	2.39669545202918	1.23074593567502	2.66017258931865	1.16395153867176	1.90187071724347	1.8524576569659	4.04799237377328	1.89893638423332	3.3698362555436
"1cc68a0d338c24574a60599dc91f813f"	3.41127605411417	4.46696226399752	2.24596553625933	3.52399865950003	2.48012362511199	3.31023697757882	2.07878484663203	3.51730808887727	3.23143633040804	4.55736446609435	2.98341487490499	4.17101289076899
"1ce3283a8cf1aba8a47ef33acf93e540"	1.23155217305279	3.16895220257774	0.612167575802034	2.33650041124163	1.1652623289792	2.71668250201924	1.05787813751174	2.37073502263866	1.65110754760549	3.41294286593938	1.76408623984283	2.48381038243981
"1d471ca7792d61d68416cee5b3ed8e3e"	0.763544132531055	2.80455790601128	0	2.53967754447469	0.624302333831074	2.31449291265587	0.402391054710501	2.43093776164583	0.664570735647401	3.00284372712037	0.853597972935684	2.70826224528592
"1d4e6160f187a3231d08f49ffdc52908"	4.28334986453938	5.8489190911295	2.85283192904279	4.35468980265212	3.52337955653064	5.00303614019239	3.83503303507357	4.02132636783969	4.2332592974162	5.72219051564197	4.21285902116193	5.62878646923257
"1d84f75d472aa53db8251ca183ab6e2b"	1.68292254749647	4.29328469293869	1.3089164330985	2.51175579717338	1.57211001477479	3.66987049827722	1.58141635003372	2.37178619613262	1.5842698368291	4.13283569840138	1.68292254749647	2.98682103615618
"1db91d01a3c15b25f853a218e5c23395"	6.71666579036968	6.53593958591588	6.11121702436271	5.7626441253126	6.31959516755755	6.41467527289309	6.45625442239138	5.67652281668906	6.42727786100706	6.39524730252078	7.08978123542395	6.4236749758193
"1df02ffc6906601822e0df47ea8d0718"	4.74475962652914	3.49241559471771	3.42796368007748	2.68108125295816	3.75322186227261	3.11272263957524	3.21045111646106	2.99147924222429	4.04475120808195	3.18022513801905	4.44959205450298	3.63593722202819
"1e07352d61654abbe40ba684f6722b77"	1.65755203861753	3.32962611754743	2.39771271068038	3.75585773100057	2.37283626582105	3.73645418947274	1.57909787310632	3.4286941889023	1.36055903008755	3.70583747562719	1.04266220332868	2.46679698861562
"1e0d1fe4e62d15c35db5482c58d8414f"	1.92525581707277	2.85478924230651	1.59537397934435	2.29732263883047	1.84076972526484	2.52357310146923	1.50281166148063	2.2019221635175	1.80770161184984	2.78313846754059	1.90558773365645	2.40438497339
"1e1dec66f4d0fcbd4a63c2206f387688"	2.65758021682467	4.423867002476	1.18348263788721	3.17336931748762	1.70342025331347	3.11624107066058	1.17951747567439	2.73169183351751	2.64090013061402	4.73902755672597	2.85235941215061	3.16824340679063
"1e221cc9ce9498849ef1a15c92674663"	3.92113506423738	4.53502153613228	3.24218820733027	2.3233541159246	3.0143940051781	2.55291321281041	3.4286941889023	2.03376533660333	3.42617827789806	3.19206500546093	3.64345990179473	4.32544804241079
"1e45279ace6c0f4a9c6684df302de696"	3.31626297355134	4.08806872696692	1.97303186473362	3.35089499966749	2.21391954862362	3.81563315498919	1.61779906041273	3.03083437261751	4.20376626508414	4.12142049504878	3.4168213230785	3.94424340809773
"1e4747cf3321bab98aaae1f10cd1a044"	1.6104452702185	3.65225126685419	2.46692273762636	3.67957704556377	2.04110408833774	3.83915893622934	2.44275104070458	3.24438570340576	1.52462865630725	3.74361741963081	1.2771153422434	3.17370850443577
"1e4b6c8956e182b413a823c47d0889db"	2.13394653553476	3.84410305101691	1.57301667010081	3.33619663604218	2.02193052506684	3.39950172647268	1.75759150530359	3.28831770710631	2.28027516705001	4.29512447444716	2.04862801885554	3.14891351219639
"1e736fd449e210edf34894a1b0892c31"	3.64298871146286	4.73055004518263	2.76567512131969	3.05527569988856	3.2625239812821	3.58362726627651	3.25841685535811	2.95516754413056	3.7726201623158	4.78948842596908	3.46559539131772	4.12337686740201
"1e75a1561ef99e3368a69a6eafd74ac9"	4.48993266341172	5.50559115554064	3.00164457183581	3.92693364664009	3.26734055940067	4.38721845642382	2.95545222625808	3.85160090143109	4.65804996908387	5.86600336140966	4.45066705404377	5.64684366403804
"1e817def7dcb0f19120b818d9baa0872"	2.50097770148316	4.73689671237884	2.97343210004135	3.93345878858418	2.94319342928366	4.40267068343575	2.77712753163766	3.90459972754371	3.17609207849206	4.74964115000633	2.66605822650211	4.79913314748484
"1e8b5e4d4f4d98797bb3da8c67d4ac06"	3.94847677874694	4.13661199159789	1.48675850911022	2.83381892536072	1.89492026728012	3.54246022610559	1.88128720530663	2.50073455827933	4.82850059984241	4.35010616676904	4.04769815606058	2.97914079300306
"1e9adeddf084420f52fd432005b48076"	0.843224471541848	2.5896958823975	0.915269010094177	3.52437546745793	1.59063687537891	3.52768802544984	1.3299813839153	3.49781319360626	0.682109775220517	3.5415520144121	1.33176076500712	2.74414451139601
"1e9cd7a9444fa8ce63ff2bfdb85034ec"	2.02459590248224	3.87131293211191	2.64576457140898	3.30320568647355	2.58567991005961	3.30980686659203	2.05562196975353	3.07026792209827	1.90325075995626	3.8752481429875	1.59222533467099	2.78306419043308
"1eff3e52416357f757a865de2ee250b3"	2.46679698861562	2.98597058290714	1.41006581786914	1.21324666880355	1.02610646828098	1.59521545101245	1.22984082341633	1.29667704616691	3.08549934595821	2.82973943466119	2.69012822427382	2.7116260667339
"1f0ebe8b4ddac72f57d668bbe23e61a5"	1.918919881018	4.97888290717272	0.825720739608313	3.93052409982321	1.21324666880355	3.69871198099879	0.967954857495304	3.22039327296126	2.04208982087175	5.2041731182813	1.89893638423332	3.4305514380256
"1f2e0005a315ee413e4716908179cd9e"	3.34400327306751	4.41330712144142	2.47926484804541	2.3601620636713	2.51175579717338	2.54056539338816	2.30667442028617	1.97615775701156	3.66094023888302	4.75583628743203	3.34697267206532	4.34246561562312
"1f54aaa8761d9cd23daf05835393e4eb"	2.88205952906541	3.51972665733071	1.21324666880355	1.19977018568233	1.57677400834968	1.44517440321817	1.79159212189294	0.654010223898991	2.43335604159634	2.86779861292441	2.46106092015767	3.8244327481924
"1f768fb845ce77cd8cae26b485d1881d"	3.73008296942037	5.03266087116847	2.66318636879382	3.54766041568974	3.55121992387075	4.73427909006033	3.1739121822182	2.89105757822319	3.78301189182508	4.98769927951157	3.61867991664516	4.31478599605228
"1fbc6826d53f9d168757298127437b90"	2.66111860871773	3.57881391494977	1.79159212189294	2.40688411546727	1.70744608574219	2.75679528489046	1.67844761044615	1.51684970470027	2.51563184272877	3.81110091426449	2.46106092015767	3.58817577299554
"2040d68a1852db8b70e931be568227cd"	1.94909296215006	3.99349069619205	1.95824803123541	3.17558750478236	1.78770702134331	3.23148473065501	1.97912964664854	2.93885794746748	2.42178934971455	4.25774829949963	2.36837794084838	2.82811613682992
"204fe55301f6947c3cb53fd4c4544740"	5.2357994016386	5.06829148059605	3.36422425545859	2.98580970731538	4.43964016298908	3.60191840313066	3.84543639371752	1.97615775701156	4.35369970934374	5.14451406266514	5.19443389969945	4.44444411696914
"205e27d18de7197b029f0e4de44f55cc"	3.22810264652695	4.22024462476063	3.6477696578955	3.9676762587094	3.72950907626248	3.73301804981448	3.18525879827953	3.92481909176077	3.84338137939015	4.41146807565993	3.93999203980378	4.57018550656196
"206d76f34ccbf7563630d8d40e46eecf"	2.00421018877017	3.57126080806984	1.85089903405011	3.72092071661459	2.20741618833973	4.32494629249718	1.84265945845919	3.79044719419346	2.53050012267834	3.69584714825594	1.70153675960674	2.76502474989187
"207ed8b16955cf8ceb29b9942c110140"	1.60479434775625	2.73157478221583	1.97771704656914	2.87276420632419	2.25843454414471	3.04272114971115	1.78783143124488	3.12367991853441	1.92138997159715	3.09622459375375	1.67664000810541	1.88111711934271
"2095e307e15b9581022aaf94235ec014"	4.18521824866047	4.86982200892055	3.06134546702433	3.62648505936032	3.10265620643795	3.26952988899161	3.15200464386048	3.44139245971134	4.33277677736174	5.46719919256618	4.18573102399993	4.87767999454587
"20ab13bf953f9f5e1bc46c7445ec0e91"	1.91644367398006	3.54582566705839	0.825720739608313	3.0894164958419	1.05396144567602	3.23645201470658	0.780331250970541	2.67411699375308	1.84981105814244	3.97319044459846	1.76408623984283	3.01366054730734
"20afafc09ec5faea1203609c8003379a"	2.10971974528433	2.03990088735083	1.27803241816756	0.754195242124879	1.69097863598291	0.840404009450967	1.45310428504292	0.0862437491053853	1.8524576569659	0.211810777326722	2.47675661160174	1.93120976884475
"20fc8f63e12efdad544c696c3aa4f70a"	2.86492186141649	4.10321482155912	2.70921319123361	3.5662876058798	2.89168245411403	3.67900867284662	2.81376233493512	3.57704782366091	3.19137240967076	4.16892974311267	2.95573967457348	3.89336814040078
"21168f060e812eca6283867bef99a08f"	4.98865843583781	6.1750327367558	4.58916753122932	4.75905040142568	4.77574838623557	5.42189172782076	4.4626826931489	4.34528352392313	5.33268042129339	6.11304773639589	5.24451664956691	6.6743481786271
"211846eab346a6dba37db56eeb5b64e2"	0.055751456227391	3.31619317941189	0.407905365773491	2.57694068699808	0.106117736984127	2.38111077740084	0.293723581416684	2.48297783638208	0.408527930266798	2.72617142852165	0.260800862810486	3.9988546256354
"2152b1559e7a0608b4a93d59ba6e41f6"	1.71981080511546	2.94249846600911	0.549181540013274	1.60204424652604	0.606044526677434	1.07339327922189	0.44657506116438	1.23312686447627	1.07193081627327	2.34208057608692	0.731629159377735	2.07011834038981
"21557a8d6eda41a901e97eec39be89c7"	4.32148760640433	3.58910014692863	5.71888504783837	4.18774926108349	6.28183052466212	4.24987262159791	5.49528685827095	3.84951968120498	3.90162076184651	3.73320209289553	3.74949174741199	3.70172776000994
"215e1d56dfe5d9937cfc365830b77074"	2.9534881831243	2.5870823591879	2.03081468917433	3.55315614671272	2.38742262556175	3.62558586439424	2.3310437757629	2.93388234823473	2.6512676004256	2.55442274666683	2.7948107670357	2.61521595909212
"2171a28302b9d8e20391d65756482f11"	1.71678822712814	3.24005225316554	1.53399363243401	3.4453502705892	1.77455650986508	3.19995026083956	1.41281067560825	2.6639711024169	1.84449675389298	3.65529257706093	2.26289381314162	3.37503904959628
"217541c9035d7bb76492dcd5f4788231"	4.26029032009747	5.23381547407296	1.40178574757394	2.73145580699285	1.34476065505972	3.45642055561425	1.59292878361274	2.04402457510141	3.78389188505001	5.46456270734295	4.20628050728317	5.07742070782901
"21856498c0f42fefaa22c59e8da3431e"	2.07011834038981	4.40880569107699	3.20270026301025	5.75021798626618	2.79467281364384	5.04560578269968	2.89168245411403	5.08253287704345	2.22901303874913	4.42346290848598	2.07647639998895	3.74999487311678
"2192b0baa35ce1f5be633851f73501fe"	4.4131029499584	2.42742433055519	3.11144359106634	0.498227156211289	2.93477537999929	0.0922687166293319	3.53650044848784	0.265281972651711	4.30016649000346	2.27855056381928	4.27961075154935	4.46696226399752
"21948b22653898ab701543446b31a147"	4.25035648164737	5.18373355319076	3.89954392458005	4.104565566011	3.76789403344461	3.75796143496386	3.34931510684213	4.31831046864298	4.15037491898746	5.18020180793995	4.3722264115978	4.79899776167508
"21a73dae20bf2668117d6040020348e2"	2.97058354048753	3.82970762375248	4.10720122211194	4.39906613609681	4.03384802496444	4.50469908949702	3.90695822456661	4.61178210109733	3.48069072974593	3.87046399021516	3.42617274247805	3.56967522842018
"2200df9636477d569e32ed4081524b1b"	2.78913888462915	1.0890894231053	2.14517427134147	0.976472149607816	2.17758916939144	0.933141162585874	2.28284533972125	0.618253361247675	2.72054132780077	0.554714654119703	3.00785064853971	1.56683829721528
"22226d20ebf531efd8c43e3b6336fb1e"	1.78974009833708	0	4.25116868699654	2.79264355475857	4.01531771895948	1.81023754845924	4.15527091379656	1.68069759275741	0.45294266515392	0	0.409144995675686	0
"2228b6a36cb442fbf3afdbc4b586d519"	3.34578597033604	4.04563620470641	2.08404032604257	3.29614385591514	2.79260572606547	3.78004416696745	2.75679528489046	2.74094272832834	2.58404864546658	3.80773999793872	3.28584178489062	3.72876727643118
"222d09504ae31c6318af39ab348a2041"	2.55567222688128	4.26480034556787	1.17920868917932	2.53611824500493	1.68890100600999	2.46021334761406	1.11854464611106	2.27013307644142	2.24698802432598	4.36113606328108	2.14584332586418	3.58770975581212
"2232e2d1170d24a843684d03bd2e5dc9"	3.28268490502838	3.67769433322123	3.60529024210512	3.7823540411573	3.4154626800674	3.82476604919549	3.5378877710648	3.553478486351	3.34934185907851	4.0077750148841	3.29337788221729	3.4774347659601
"223578510039cca3e2630aaf373c01b8"	2.54382754657903	3.41349785306082	1.40731340514391	1.71152092293494	1.8064950322435	2.23702599791468	1.3299813839153	1.78026735376893	2.3739637296121	2.53718603699285	2.31081999294055	4.01174831509557
"223715a79817a56a27e2c8283a5239af"	2.32574951410416	3.86197762680656	2.34921163891233	3.65631493938807	2.80739144565106	3.92106245504568	2.5122530302697	3.57688252338111	3.08472883708957	3.90870145518267	2.54382754657903	3.39332168293741
"227aebb2014217369b346d684ef0ec0a"	0.867848947013604	4.73902755672597	0.290388684682494	3.36813996051434	0.0682989056766879	3.54700844829414	0.338429330776389	2.93480951960367	1.17593838661968	4.90913054282324	0.6732031132616	3.23740909785536
"228735a22c1b6b03b858ac2eb25037a5"	1.40287661248893	3.81519341991135	2.35696825382385	4.69358415055839	2.6639711024169	4.56321058630705	2.6369385150837	4.16580384516971	1.28888988981727	3.70085478771981	1.29352288108858	2.75220876707193
"22a80883c4823b1220bbf5362db4bad2"	5.23981862251381	5.41400271470671	3.3405807952301	3.4128694308275	3.39036131632866	3.0528745094853	3.24218820733027	3.14329976020923	5.72469598795795	5.63039382731608	5.44554654222063	5.89549756815831
"22ba0428642dad764b5a2b445949e722"	2.56349144907553	3.69584714825594	2.44568268329609	3.46666684433915	3.01218139196272	3.40355253943289	2.19403861866647	2.82983965957708	2.08279428993281	4.03883112995191	2.4710775503953	3.35347447776781
"22cb289f852f4e6cdd2613a1dc72ab68"	3.37099477355542	5.19692626787594	1.39901041827911	1.79346717693155	1.58372946405722	2.55291321281041	1.41281067560825	1.42371537886939	2.65165493128789	5.09419745046897	3.25446603262797	4.9789988647481
"22fb3d7dd3d6f29d90b26b3911c395d3"	2.40794927943205	4.00634569318659	1.39343654489537	3.00384021518064	1.57211001477479	2.88980665381048	1.0656657980178	2.73730455570978	3.13579067446751	4.35727873992856	2.5921022587301	3.96638879366336
"2312d7f7c5534ae2e941b41aac6d9ec8"	4.12624465246341	3.94615229490901	1.07339327922189	2.44275104070458	1.63769722993426	3.51771724948749	1.37367962889975	2.08962835446994	4.34302989834565	3.92380315013438	4.35784560727056	3.93220563460145
"232e3cc54c40898e7adbb5309bec9e2a"	4.48650557310667	4.51493813364153	3.01549847861826	4.36547922839212	3.45179308945941	4.93771990386727	3.81439255788334	5.02879475514043	4.23791664259108	5.25787805400403	4.26811055488451	5.10458011191495
"232f2078052bcbf1dc3af768b6aed09f"	1.21668891085338	3.13435025751033	1.59292878361274	2.33432132873097	1.58372946405722	3.24042672696258	1.9508726724851	2.35803399088836	2.24876787935815	3.59143182659493	1.97424323508763	2.75220876707193
