"sample_002Cb"	"sample_002Co"	"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"
"4c8a5fc0644c7ba5d84a527bd1985a68"	1.30272496281039	2.01099994678345	1.93010882016264	2.15249681708557	2.33879743939256	1.94348148795832	1.53829995618272	2.08489141411041	1.33870918316288	2.28885384949035
"4c99235aaeefe20f28378b332bab79d9"	1.42743342536823	3.11134954340959	1.99944820778739	3.81553677434654	2.19470585245459	3.40848410224643	1.39455514668301	3.70873261934874	1.4354868253082	3.32660468179052
"4ca063b0c080527a5ccd2209e38276fe"	2.29735956366615	4.64546022144321	1.53987773720366	3.28271935455515	1.92109331446399	3.62436919924354	2.68093638810363	4.8078008431063	2.6693264897564	4.16631969124401
"4ccae09157f6c16cb761e1460094aeff"	2.18260906699113	2.24520499576062	2.06232590119911	2.60207319915946	1.96754303318226	2.33431435361972	0.909422398782956	1.8524576569659	1.94576099507527	3.43707552747683
"4cd028ab3f9c7c9666fa81c051718959"	1.7107155243727	3.55405479701187	1.95449037625701	2.52467048465475	1.99525254167093	3.00880445901744	2.09738263347186	3.08086736224845	1.80648419308754	2.57510682603766
"4cd14a9f9fcecdf6131aa227d3fa987e"	1.5126428307084	2.51563184272877	2.55154452823213	3.09570882163435	2.84413117411603	3.53742089726954	2.03990088735083	2.1219065057861	1.26539738844013	1.96955217512968
"4cf41e89307f56761efe7f22980a06d4"	0.779127609638688	3.2340952988774	2.20327954231457	4.74548745240318	2.83690886015847	4.62467139531342	0.874898991746358	3.44194081309641	0.860748846042597	3.07699091859904
"4cf62d7879c785a040c746ca5a5a56c0"	4.22961042686333	5.92262411667987	7.30341310587171	5.67856455911839	4.63041620639572	7.50728406785687	4.1867557865367	5.67686893605109	4.48003348201791	5.16509437779072
"4d16888af786e384628c95a510f790f7"	3.5731544399029	4.5222879414763	2.30852342614053	3.68514699715467	2.76847778389989	3.74353997303256	3.92712840230424	4.78215606667919	3.58163168649368	4.53556365482198
"4d340fca4861dd8c13563100bc1c433b"	1.66714156649247	2.77663016957867	1.6040675176441	3.15081794471202	2.282049677274	2.95552883768688	2.52241756874256	3.33263845172324	2.26113894539744	3.29462839535699
"4d36bd1c8972840b16734818d87acec5"	2.98389751042585	4.98560307549784	3.28850412109675	3.64396419778283	3.05793306432797	4.51111859382995	3.05554538727265	5.02764382312287	3.62238384597137	5.13340236126066
"4d529b8e55c94e4d7c5f819f8478b18f"	1.11755016383183	1.92004973015057	0.269416263644888	0	0.798110617392409	0	1.75669984416387	2.01391301146151	1.11802706553788	1.60976723608363
"4d63773183e46cb916463a2736a48c6f"	5.64812803516199	5.02311611033794	6.53196123865817	4.11618628561863	6.03196780283642	4.92886803356924	5.5088055352533	4.97667715461262	5.64157428507459	5.16152633564178
"4d68d803494ba5f6d042d92a1b4bfc30"	3.33002795135385	4.7215967897399	2.35065499783899	3.98145428746581	3.12466272305369	4.37095785108557	3.66626751176821	5.09581485871329	3.32608063318873	4.47961624329389
"4d74e6301580df2fbb1503bafcf96f1f"	1.74954449106753	3.34281304020934	1.08634400677424	3.17501505126534	1.16168723930869	2.67497864970856	1.40287661248893	3.40346065186616	2.03990088735083	2.88770743395743
"4d7e07272067159730f073f9283e5a04"	4.74402657934704	4.36457150135638	3.59932284075658	4.35102501206745	3.57882404578589	4.12497107904315	3.3756154704296	4.24856445393988	3.63504846882663	4.2638525553824
"4d9ade15d166385ebc981a78112bc711"	6.67422851058294	4.96231231138076	6.12483528648241	4.05509684848989	6.4205744906678	4.96358584773939	5.87342660537681	5.05333800747821	6.41855125502808	5.87120794795947
"4dac5cdc8eee20898f87846b4b6c701f"	4.13643174077784	3.5415618042457	2.98876807975236	0.326782586073696	2.80093319524892	1.01611434715099	3.15841757367465	2.00254593724158	4.95773217075742	3.29769154146806
"4db165a2f04691120554bc1241da80e8"	2.65876107247071	3.47273953873538	2.97382831355002	3.481608197602	3.24312938918002	3.91221380754495	3.29587734666646	4.14572405372791	2.78394592189966	3.3138140082177
"4db34344e9c9567abf6214b6c47b7831"	3.41071983220872	4.78046051486585	3.12194104611736	3.92722171761927	2.53941850903426	3.80492453595868	3.15396095558722	5.00520520447525	3.72592964030001	4.60364868909851
"4dbd2343f17f8eb30817d44a66d835b9"	5.02056107679334	4.65255663207278	5.36377087520682	3.13950096080413	4.58239969493798	3.58698846822639	5.44982785413303	4.86359497011344	5.61338520837102	5.07183577517196
"4dc1373965c8a71b1722e747cf847e09"	1.78692195396252	2.54647184873089	1.03825346485759	2.04846931602587	1.10187363137048	2.7528323438741	2.76396300245189	2.96880784230812	2.15954636280891	2.91365058022799
"4dc58caf67acaa7f8dbe94ea0036db42"	1.7107155243727	3.13654831234818	1.42030440690987	2.93684707556242	1.69038359691673	2.47777796767054	1.90647707049695	3.62432135945147	1.16548589387359	2.50879975586633
"4dd03415717c30233db6db58e790de45"	2.06707973318364	1.26062051767028	1.91655489752449	0.422413994152804	2.82963400468061	0.481438006871399	2.0901033877557	0.791312756022278	2.88114471691938	3.23303375132499
"4de3f8d8049efbc7181f2dfebc573ac3"	0.111502912454782	5.73127519580128	0.374562476413974	4.51599515251189	1.86220281149474	4.69052100787282	1.52004085560835	6.82816120998855	0.731629159377735	3.53014939659045
"4df4503777820cadae295b178409c696"	4.46327926394315	6.20446354196845	4.50732637904709	5.25761118302359	4.20548714610001	5.21103371848387	3.59143182659493	6.08374975401891	4.42164246206694	5.7885661385234
"4df56d8c70459be86ec909b1d2c8a3e0"	1.58771997610404	2.83271904544019	1.85318063646304	2.88208193652262	2.40513446107647	2.99187685095443	2.05727964599738	3.32175131540717	1.83647196592074	2.48801888508895
"4e0c09b1b95d49506ccac2efcaad5359"	1.34621622894734	2.46981895744851	1.49744027683178	2.42552221776116	1.78277177393118	3.04193856032884	1.65146973807273	3.10884409903801	1.53456917791732	2.5551861676012
"4e192d345c2b3d6bf42379d5ae5bd321"	2.51440561140452	4.17063947004187	2.24449050224803	3.22110841472378	2.24782169854492	3.4396216760278	2.10708808839541	4.59245586267271	2.56319376654123	4.21903526838652
"4e23ebebbde5d3f326222fe358b0d549"	4.81287919521611	2.28714399040575	5.26059358842824	4.10120067196286	5.01395112398452	4.56081675494619	3.77078120960982	2.75863728951835	4.22271782663025	2.63969798149687
"4e3d6d46ed5a7c60bba7465bfad6e042"	3.05738004236522	3.98516533864548	2.48166306170579	3.71269607337807	2.9825213928808	3.80836015902517	3.73963763285264	4.76636141998814	3.07309938963793	4.2150309051262
"4e6aa0bf0f3a01c23a5abdc289f1834f"	1.74646461150729	3.93049738058429	3.55984086273022	3.64327252670573	3.83355196212574	4.41389172019464	2.46534042114332	4.20638820477198	2.02840936781394	3.86382910779546
"4e6c52a3534ebaca064fceeb7676c31a"	0.501723930334906	3.54508709355852	0.495121744105548	3.76656070629526	1.68105740063072	4.2426481012452	1.09108551378725	4.18358023056558	0.587383552737961	2.52377921319344
"4ea7cabe813919d78b43b125495d518a"	3.86197762680656	4.34443591136508	2.61573021288236	3.46371699116846	3.294255616488	3.80354697492344	4.35054101142944	4.68357008961307	3.73963763285264	4.05415103337036
"4eb5d77f663b8400d87c918f0cf4a850"	3.47847516275434	4.25264820654214	0.500363081755082	3.04477193040706	1.46415777277503	3.13480354268668	4.80890105252865	4.68201084024838	4.62303644954541	3.89850541305664
"4eb76570e2467be636b1cd951aaf5812"	3.05510475372507	4.2648420741205	2.40078297804381	3.82015618044523	2.42274949305751	3.78122150642081	3.45394561371166	4.62736235114478	3.23474625957237	4.57880276839249
"4ec7a2ef16186c2cba934372ed423f2d"	3.27951802770656	4.86658359853915	3.10999017459142	3.97726599249981	3.20734023311	3.9937684480499	2.88582834108048	4.89548459579789	3.10758969851665	4.47659004708046
"4ec92081ebd5ded41535365d567aeace"	3.58401599460493	5.14226266297703	3.79792303230433	4.49619370385841	4.08448019991128	5.05165796896787	3.41599181043131	5.1965581526197	3.60003270813121	4.65783703401332
"4ed05547a55c87565e5b764188cdfa9f"	4.97368765783439	4.4035117739428	3.36509171228002	3.06142104662816	4.40319177193377	3.46233184749063	3.94471348246785	4.15008822753927	5.71151320947344	5.74469186834644
"4ee16e598d6fbd729f8c30d52b22afb9"	1.63567467936311	2.89841026091997	1.53655749421996	2.70540537329325	2.2467150253502	3.23701903688041	2.57770956960588	3.29797005224081	2.31023848866481	3.21403399287653
"4f0288eb94276e43f66051d007960d6b"	7.09049735817748	4.92025915719118	0.493168931013546	2.8916772020997	0.816079989948516	2.64304585558671	6.19824796019532	5.30976185781509	7.72488322464517	4.11291060827328
"4f2df5844b5e49f317feae529f4fa668"	5.34374574815817	5.42497473964277	4.48199458656023	4.43966822343269	4.48443971089655	4.91126568595059	4.7187777520471	5.47943514075304	4.9158225618777	4.47735628019784
"4f2e51bb10bf462a138c6fc7ca7e9713"	4.28496353064521	5.8255945679333	3.26987383566384	5.28915976340322	3.68437080541543	4.90096773866688	3.81110091426449	5.61584155668628	4.11263488643349	5.11374202589019
"4f31299561bdf7026b4775e96492745f"	2.85624161687754	5.23758285431887	3.21553505069123	4.13169557986561	3.6909493104825	4.60553771843976	3.69542871083608	5.56501410535713	3.09546230775918	5.02864811148752
"4f42a21d594a9967ba6f96fbeecef8dd"	2.13194990382348	3.86233187951454	2.44747992647222	4.64804785815449	4.06789620087321	4.97744149190681	2.81873760367199	4.16997185937875	2.30242848073099	3.92380320560324
"4f52020ee56eef50728012c021944f1c"	4.05765331261021	3.85308027593753	5.25713593243711	3.87052328130105	5.36550702655928	4.32066865026282	3.58163168649368	4.75336924428562	4.01783042321034	3.97477430543706
"4f54214f043644cceb88343681fff276"	3.22341673929303	4.14358749689137	1.95449037625701	2.88554010423398	1.79583448838119	2.50592422501047	2.19956361742562	4.2914415203945	2.18260906699113	3.41737416246869
"4f5e38d726bebd84ef0f5320ff24c09f"	2.67398663630311	4.23791664259108	2.44345945987383	3.74828592251797	3.26279701192613	3.50960564820534	2.19956361742562	4.17697788059492	2.31914167326172	3.91611302986334
"4f7ae28120cd0af87a7faf98ec370465"	2.87827645935483	3.77465516590034	3.57233103100973	3.16788227502645	3.64920575837954	4.10834049396471	3.25706454416049	3.78924083238099	2.63124222825053	3.41516096875065
"4f7f1cc99acc5cea1e6d3fc46eb184df"	1.24619775024948	2.50742771929258	0.748165528313357	2.7469016153038	1.75122909884801	3.2651615221436	1.65433498453558	3.14674249874019	1.40287661248893	2.8773284514996
"4f83d2514c42094e128eb3f0c59a0c79"	2.80145728244372	5.28310325541117	2.15965654220241	4.86394679172818	2.86900624326091	4.8350072854427	3.4702364702354	5.42219483463185	2.67294213812198	4.60038389037312
"4f9206e2ecedecd0b9dbb2a693c96216"	3.55420078047064	4.35794762256118	3.83409216618982	4.2765594466601	4.21317534509592	4.40703456340055	3.02352776319932	4.43819459176971	3.37218648531533	3.90650124188512
"4fa1f1d7a892afe748e01e1a867f8dea"	2.73823992892971	3.69248893743582	2.17960142998021	3.61647040586531	2.54501425133469	3.55621105463354	2.78867517169624	3.59307878995721	2.71577016994208	3.52769249089711
"4fad0ac22bd9b3ced4217c426e9f0c6d"	2.53108477662085	3.08452001935447	5.29336351646944	2.07015858808092	6.29182203350388	2.2368575986412	2.36969768930167	2.6856567413907	2.62004036399641	3.53963858150809
"4fc072ca684b139eba6d0f22df24c247"	3.56030228332667	6.00750707978658	3.79697751926154	6.57836798874991	4.76833440724035	6.74600156251653	4.19643901008239	5.70379628789413	3.73038517484015	5.49485135078811
"4fce37cd3062355fe829e3d5c4592134"	2.40789960759384	4.01144323647933	2.0424714938781	3.58570377218994	2.70850076624915	3.36241913060808	2.44072154105581	4.15316625778252	2.10562426301871	3.48572778914607
"4ffef57534978c939e62701bdfaecf47"	1.8082786287557	3.38068013237063	3.06703324487012	4.06301532003363	3.40308054282981	3.88001031182328	2.49662988598997	3.29173806291971	1.8971076877501	3.01073014499013
"506b47698edb049afa96ac4f600da9dd"	3.33263845172324	5.06876661413907	3.86015607285746	6.93521259309007	3.97798676043724	5.83846918297979	3.28458022860046	4.98788745953193	3.63593722202819	4.94575419339612
"507af827aaeb4de3f731bd1ea3a5e57a"	2.7597047035796	3.66050693396148	3.72283440436389	3.61359271055903	3.59551118757495	3.84770376691305	3.26610652608808	3.76063812059459	2.40789960759384	2.7093847768264
"508b9e7f853dc8047a84ca252c556ccc"	4.86098888258233	3.87220034474079	3.91204230276199	3.25813991193658	3.91881192362932	3.32770612967484	5.20185612352455	4.09089092193284	3.8166774609985	3.51822878676691
"5098fd03d5e29295ae4682679cee91c2"	2.33328553770343	3.87891516117198	1.13654633490828	3.72216404332127	2.50387701944807	3.80551595534444	2.24078220376341	3.7192803434329	1.96720723931142	3.08690755762813
"50a3ada5fc7ef5f56b0cd5590113d2bf"	6.4985906546061	2.67545162871382	5.95600215590811	2.41554489365647	3.41058943160063	5.3273761243492	5.54800342765742	3.14162707605232	5.26990121085282	2.85714431146926
"50c39ba2d591e97085b173f6079f4f02"	2.22196988162004	4.76764693534049	1.90356495683315	3.834846372533	3.13021167887634	4.55066401258667	2.67152846582085	4.8325479081167	2.46171712063387	4.64481275095839
"50c4d97552657ac8c0e21134c1099193"	1.93120976884475	0.794471963592907	1.25405356389017	0.452361416572393	0.462147853280152	0.916138720320984	3.52221813321807	0.839140968931187	3.18441994026806	2.82774808374984
"50c80d468ea3d187f6c4fb6083d73ab0"	1.37344338997425	3.59514009492466	2.56590428598751	4.3837718608803	6.27079400842243	4.92100784362298	2.14584332586418	0.698661946247969	0.474142552075308	3.1996520667949
"50cbdafa1b5d45a38f6de573c13639ac"	1.94645268133147	2.66120560307506	1.64368473782928	3.34893589943374	2.48938825902511	3.54682037534007	1.39346124924238	1.71314460707046	1.53512091417214	3.7224797526604
"50d5e33f6fd1547e6021dbcf820efdf9"	1.52738455141787	3.59328767966556	2.05443137867567	3.15147967793784	2.77524643738403	3.42371527353711	2.57382287113136	3.74602400396889	2.06157755151178	3.28458022860046
"50eedf54ae0bc01d96b57f0a020afdb4"	1.8921706593595	4.03469218475031	2.28826032067481	3.85809149593039	2.23145140159352	3.41515852964541	2.24844264486039	4.06038093362444	2.6809138272005	3.40869333575947
"50fed7c787164fe9e2ed85cbf2b016d1"	3.24531769685577	3.95527766741208	1.9278625522204	2.67070825529311	2.3177022507979	3.14417641631198	4.16370280917353	4.13795721921911	3.25900900621112	4.39891348335338
"5113d7cf0e9152db898fd826d5dd9625"	3.04702834293769	3.41127605411417	3.38414548762793	3.95958231717133	3.12805443535353	3.91957918545935	3.25965632092741	3.95721231333684	3.32175131540717	3.91005310645056
"511493f2ac8895483c69f435fff857ec"	3.78733377682566	4.16239179562315	2.98095360501618	4.09581215145268	2.78005329288204	3.38885215867611	3.95139711066241	4.38304790050436	3.78043810572794	4.3559606750991
"5126076155ada46fc02b61e7b01d6758"	3.93949691866812	3.90653411262095	6.0625969681256	5.02863525180788	6.6706439305935	5.20029342782864	3.62553442070996	3.58037791741638	3.8626259586809	3.88710676715167
"515f9dd8eb5dec254d25cfc3c44d9b7a"	3.81296322063308	5.11424856821621	3.36752588882299	3.9825418829734	2.9883752959335	4.02951265174171	3.8343162639266	5.18623934443568	4.11840914024167	4.32321656789997
"516a3f9165f24407e6e2747a60779fe0"	3.51221476701973	2.17306416199266	2.56946223601264	2.85040819111766	2.93109134717318	1.56605012909111	4.76291331096447	2.29735956366615	3.92679637975514	4.53664701131917
"517ac6b22f7114cce59409ebde6f547c"	3.785749416851	4.1552312172967	3.27527446222499	3.53487501651943	3.55893289400921	3.92911355161604	4.03354583223917	4.26083850584653	3.54288787471969	3.99370032639137
"51847058be0f0accb06d274af543775f"	1.30473247318506	3.38145457991531	1.55549844076668	3.39057955310566	1.57213426693074	2.99749832889056	1.13898372829718	3.52068465814189	1.68546899845337	3.15490345800527
"51996915e348975fb38dfa0112f48da6"	2.61903718580693	3.75788961878469	2.18779357827362	3.55303796670249	2.00153945790194	3.55303796670249	2.26639433688126	4.05268812242698	2.20142983394828	3.2030817932062
"51ae8482b9939d36c7da25e7ee41a138"	4.86710244946428	4.95494187721228	2.7475000956484	4.75309151742474	3.96618259232336	5.70831907711089	5.65717287183389	5.30441663811685	4.53266895310645	5.39437320464374
"51b7bf0834ed1a5d936f00bdef8433c1"	3.41958246877511	4.87214718771409	2.83289383825619	4.07929620796334	2.6043190310374	3.99021538070456	3.15683381152682	5.53866383157463	3.97033315798458	4.19719949653098
"51e660be09335f87a7e7bc20484f9072"	3.12055011330616	3.87322488918562	3.14347736686481	3.46769051808827	2.45980888477809	3.65915072174366	3.3709200310358	4.07095551727085	3.26759295251603	3.78286500873758
"51fbf5cff2112696ec1dbeb13af005ac"	3.0365683639749	4.41269448189181	3.54101207626908	3.57189666067832	3.94891138542116	3.76990306515981	3.55934366840989	4.70773684646463	3.28015220600808	3.72471104123905
"5202146e395262cb235075de1367569d"	3.54776803410328	4.43691194753175	3.36935921697999	4.04812364471005	3.31861690100949	4.09658372010259	3.47064567387379	4.19542412767444	3.39558368765855	4.26195427582825
"520b439fd1f717dca42b9203b68e1757"	1.78884834938794	3.58307580781935	1.57106691040909	3.45652482826649	1.63942918573358	3.16693310050359	1.76477092819154	3.84494613244637	1.93314763748408	2.41682098066526
"520dfd4b793c346dc7cc14e8f8786b9d"	2.87257488439696	3.43000583773949	3.92049937925304	4.32660985037517	3.89943085604334	4.50532708801587	3.13581616409828	3.62880498093798	2.79533505180561	3.42508199311076
"5242d50637d1f06fa57f2ff3ee700293"	3.92247002479234	4.22838308456794	2.12148279260482	3.37201570829858	4.42589183394575	2.77620965872962	3.87988639188418	4.49895071264282	3.39896712983173	4.54759502296732
"52496ccf1b3f52034b3033c9695e85bd"	4.27140984285743	3.37676731626992	2.77235119403219	1.15683717066572	3.21180528742666	1.73226774710502	4.35704109199618	3.3853641279687	4.41473515580488	3.79114425799683
"52acf97165f750a4a37189304c3e5983"	2.59291121685909	4.37671521653297	2.75970736261542	2.95391812034037	3.56316939496186	4.67695209781697	2.70375947575839	4.63570141817896	2.35175270972882	4.74431986270601
"52e02fd560d684e706cf84452c69aedf"	1.69845835323614	3.3398312454085	1.26685977162734	3.08714966836772	2.24166348527191	3.22500246410998	2.35655391995008	2.74248782684229	2.13991262229766	3.27506748266119
"52e2a64b0f1d2f2155043d27f23f3c77"	3.2334312192894	4.35184441202121	4.13664769930895	3.94980499180253	4.32436044487872	4.70420451344707	3.70583747562719	4.57558072387654	3.09850797144684	3.84482420220929
"52f06683d098423d16e1bd269221b1c0"	3.82480055161792	4.53646653338761	3.29195898636854	3.36402496930777	3.92325489097681	3.5045063944262	3.67769433322123	4.66247140907476	3.55646229764055	4.33432447653617
"52f556d3c4cd2be9e5c0b1c9762b7011"	2.12458390418866	3.74582809361091	1.47085720642051	3.03502726712137	1.88653949086934	2.93367908380557	2.65069155001848	3.73395233575562	2.14629136018002	3.08699803466024
"52fcbadd966d5cc5c378ccd1e3cbced8"	4.90201782104694	3.10909533327019	3.36562823342335	1.47835836871283	4.11214453194281	2.22523309544442	5.08297462216833	2.60916475096228	4.58971317958913	2.72607327207066
"5333dffca0917c2e09873f653e4fd41d"	5.26146861407053	5.70632071393299	4.62860561841464	5.49196026113022	4.68183247879968	5.18517375211436	4.79101085178139	5.25471470225485	4.7013288602646	6.13860850350849
"533557182fe2ad392acfb064bc4e8f01"	3.34815796720264	3.52072399270346	2.87948044000909	2.88121552277662	3.44416299698476	2.85575730849111	3.35934874921837	3.10230205275785	3.08703858492769	3.03575920009145
"53442186a23a2ffe3686f930b9ae0e69"	5.62475637034409	3.67171228793726	5.15503400625221	4.47603141736347	4.82649416288036	3.5261146120292	4.04740385175834	3.25706454416049	5.02322705080228	3.68533332402015
"5349eb5eb59ba61f1c270e8b696df621"	2.96967301127321	4.0062426089521	3.00815987053033	3.4303283184653	2.98275778252565	3.57549881530283	2.86779861292441	3.78809703552653	3.18929173950704	3.97223892255973
"534f72ca2ce0fb0bec6193848caac471"	1.63381306321861	1.58222101272328	2.87163509559071	0.130273591749212	2.49832620344747	2.17030092226484	2.18676118677378	1.70692057116842	1.99909434528719	1.4533726923929
"53588a308c04e70b4d798897504eaa81"	7.60980240675724	8.05539210657399	6.20791184850006	6.8066789065967	6.69227826452892	7.09087553339888	8.46734967338437	8.37212073388317	7.99134420224606	8.52312748362234
"536944919854b68b906bd7a09ae88c57"	0.942793607388455	2.68208999879267	1.12221162091843	2.88726471380767	1.77509132430527	3.25088986297706	1.31637123565227	3.0862692616	0.881899681102992	2.40486167822301
"5382ef8edc1dc63a07510bb072adad48"	0.803940253441415	2.70321664287937	1.24268647179303	2.62001775839085	1.30377729030388	2.41133353407208	1.44395062023646	2.94605895905112	0.865744539576934	1.93525866543687
"53944c3a43dee9d250c60004ddde4c30"	5.32069695493971	4.42143998552133	5.77107613441136	1.7777078730051	5.0043517271069	4.134422279837	4.98119950775461	3.06448434271706	5.33712178633249	4.88369266969274
"53983e3176336bdfc5fa45872affdbe9"	2.51426915444728	3.59883466278975	5.03297861266983	4.51213715151922	3.2327590059768	4.46950142510425	3.26546337458625	4.57279973055164	2.81974278682315	3.49599828028968
"53d1c4456700bedd0e15aef307419abb"	2.24162937262053	3.77194497310182	2.0424714938781	3.63380639382382	2.52094924113493	3.48147021670051	2.1958207034774	3.97888064158845	2.19769391162609	3.1668243062592
"540fb0c27f3a6c50b14f6e1e7497d8b7"	2.02457127049983	0.989427015582056	1.80604691583612	0.528095634930945	1.70172534652407	0.412228849020459	1.08423371068896	0.241410147436139	2.08279840036603	2.22262910932885
"5413c174428cc6276ab6b2a2ae6c6d1b"	5.34285971197264	3.46275440003434	6.47527504633949	3.86243310155215	6.28137775372781	4.76280348018221	4.45155887734071	3.59096732467267	4.95399123266031	3.58677706942275
"541931650da97307793eb5f4d4775ad3"	2.58658883367059	4.36863581399225	2.20572729835287	4.29130987362288	2.74228206025649	4.42800089868283	2.81470673656344	4.72522470210053	2.55828543352941	3.9601072824226
"5426563d80a2d9ba9ff942ebdfefe326"	1.59799954300047	4.75453096395802	1.94348148795832	4.52159399290138	2.58123146618963	4.35995509033104	1.52371944473148	4.74593138546128	1.48249096611511	3.1996520667949
"5436714170e13296f41da0372c510607"	2.82074696059567	4.04769815606058	3.60648322908987	3.93056601621102	3.08233006502892	4.18674627410693	2.52241756874256	4.23986106026333	2.15565033235393	3.2902447406582
"5442c88194e5c7d00fb16c44128c0fb6"	3.08395773407919	3.92679637975514	3.72470064543522	4.53726964626095	3.72990766736965	4.72772953023381	3.16326771926741	3.70002192062558	2.26814001432398	3.27888344696769
"5460fe61d55b1d55b7a38439d5923e0a"	1.63809261678189	4.47043895384393	1.1272321389053	3.05137414914201	2.13436997095139	3.18145553797443	2.72165016755624	4.68357008961307	1.74366806087191	3.34993327983095
"548fb3774057fe1c246aec7fdff9d086"	3.26094969466551	0.463598786963289	2.65561742266702	0.0226682941941458	3.81271949332885	0.971122229020276	2.71720741223854	0	2.18070736049717	2.06798997203139
"54a63c30dbcf79b6e92bd01050027dce"	1.53260718483712	1.14958423262352	0.75545509073363	2.06820616050307	1.17131737247207	1.54977283011237	1.19402142558029	0.485600399533208	1.75598121895225	2.61677140402223
"54b3a01497681d28d8661888b3adf132"	4.52994753896895	4.14305264365776	4.49623172154311	3.70435853264239	4.46399732874049	4.65997347313751	4.90226824853864	4.08778606891219	4.92038211541381	4.38577965826224
"54c1a40db8a5b65215833fc51b031202"	0.839140968931187	3.56460471474591	0.509692982570056	3.59083268325767	2.39672731827768	3.82738451999413	1.96483900536905	3.76650245203425	1.36055903008755	3.41626817788785
"54c1bb31fd811a40fef3e8723faf89bd"	2.38063206854946	3.76815632797484	2.50718496820036	3.45006944723948	2.48295474606276	3.72879415716974	2.36478067790869	3.80682742150925	3.14605326427781	3.97539389282961
"54cf8900d040888aabb4f0c192f950c4"	2.61287834506405	4.14438924074654	1.53987773720366	2.34326051677333	2.29925956956547	2.93766662477144	3.39784058725997	4.52393423001021	2.75756873486673	3.85700486662351
"54e38cae197824ee120f3f4c328233e4"	3.90667054654286	5.42653239041939	2.95713696479461	2.64798450639025	2.34770376356708	3.10614600020836	4.91816655091798	5.36122446388719	2.89797979877378	4.4942548486129
"54f0334d5f249d8c97e09d0b0353040e"	2.38377858288044	3.67384734348265	2.39531923037563	2.76166300335033	2.624732358246	3.08445443631477	2.65212988370916	4.06356555701332	2.52846563346708	3.38944255777253
"5510bcf3f023416fab373c2b89aaf67a"	1.33428133410273	3.29587734666646	1.12371208042223	3.48021523336484	1.6701968559713	2.9655780490587	1.42743342536823	3.65354839842546	1.47865724737294	2.84454949348525
"552a880a771cd6401601f09b1c452430"	3.81556463670714	4.04710946081558	3.49844628698368	2.8619619952557	3.08586818077775	3.62519336954905	3.1128495320744	4.41493899434376	3.08703858492769	4.54598726067764
"552bdaac5f06ea7724bb690ef6e92382"	3.89332267956334	4.34772730904298	3.11166827115197	3.70397789680854	3.20053179729805	3.81417376493565	3.79817538399699	4.64275924645519	3.8703539349796	4.56760913297164
"553a48dc7be9c2afec26844261a3bada"	2.86203681032777	2.7149786108116	2.34770376356708	2.68346511606388	3.14883011362564	3.45594121608338	2.79120854245224	2.87352740724825	2.14189343419632	2.45094294100819
"559dbc81dd549c4efd1e69d5129da63a"	4.03347292760885	5.10191763363804	3.27981437387493	3.45886422178711	3.21491438873093	3.68592258688754	4.25766992563129	4.84348346889906	4.05648724855054	5.09223217188305
"559e4fd95b267fed4df0fdd649769859"	3.0365683639749	4.64238022524457	2.84323123232448	4.18085584196172	3.30962142097495	4.43013680579567	2.79944460303343	4.86489547141143	2.57382287113136	4.19109934959343
"55bad4fa7f67178651cd759b0a570d4a"	4.81144086146483	4.40011788136316	4.62625494986805	2.80337039964913	4.01292781425015	3.80154204273177	4.60229848683563	4.70195669637423	4.22768691772882	4.68158402898586
"55c7eb1178838ae71150183bf11222b5"	4.69764863294603	5.94740660641095	4.84879440918409	5.44221006991836	4.7028033020493	5.62877684844955	5.01699535264453	6.18663588652028	4.69534159398302	6.09151749853296
"55cba07b102ad318903d49107cecd22a"	2.17114419946713	3.75078715831036	1.41280483259824	3.70815694354936	1.83360493981795	3.66714036308153	1.9553454958418	4.07526934829665	1.92631192372477	3.06605624540031
"55dcbc5fa6731f973c7fd180ae15409d"	0.251899701419608	2.50053915629573	0.221029317897004	2.03441802477955	1.84344068836307	2.70850076624915	0.916186326424096	0.564344589508509	0.29044325687105	2.67514828755284
"55eaf7a0cfeed3e0e308780f405a3906"	1.05667929574544	0.576923133726808	1.75658124087844	0.471839443107814	2.07793040048088	1.07585530154549	1.39907659066256	0.46354782965652	1.61683519859603	3.48295410611669
"55eecc78c67340a25e6603a4b724f05c"	5.90680941357875	4.37773201925993	5.00029858727617	3.47670304325942	6.20900072645594	2.70643823591748	5.68325581398107	2.93487592109695	6.91517852940966	6.34132774951033
"5605bf426106e849ce371bd2112039ff"	1.85360607114723	3.21483965736816	1.79839738940824	4.19330262585494	1.80604691583612	3.34512778660854	1.03901553866619	3.72514106611145	2.1929266774766	3.42830723218297
"562c542a4694865c78c09d1d0538d11f"	4.70971197758282	5.33955027982961	4.82748491392308	5.7655200768801	4.92987416175084	5.38497558951946	3.61936604538526	5.1309217417485	3.94359052670616	4.87420948430389
"5653441e897b6a1044aec5e2beb36735"	2.35814921440271	5.0515540135385	1.76540317006419	3.14130781614468	1.83301304009385	2.87138017120092	2.40941511839335	5.32012005611105	2.21990291331036	3.69081430608005
"5656ab3181442acbad26d65b28c99e5d"	6.813622608941	5.57720050542183	5.68698491561616	3.32531080308434	6.18569058850876	4.89600991778206	7.40296249634557	5.39552062153611	7.2953553398729	5.52034333359753
