"sample_002Cb"	"sample_002Co"	"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"
"4274875bea1c9d2cb95249d83ea3b251"	0.604091873983435	2.85971552571077	1.38447971564626	4.2604443660631	3.26355408004852	3.83253147249657	0.838254809259856	3.76664008290205	0.92572018329653	2.63245009732253	1.27481389724571	2.2021384203827
"4276a8c428becb144c587957b5c2f009"	5.11586778155882	4.57227743220122	4.79246180487001	4.22081226563167	5.7162500043414	4.61995156120504	5.91117600838714	4.43115902599121	3.73642908723805	4.45685005708202	4.47659004708046	3.82700453582419
"4298cbf5bc578920f2e89cc90d4700f5"	2.9893680648714	5.07857594641696	4.37534954242548	5.00922889224331	4.34405214466186	5.19138154407906	3.47518561331394	4.87238727183219	3.2334312192894	5.17600844010664	3.17812111975063	4.0746966669543
"42a0c97b5c09f23a301b1bfbe72bf062"	2.63849438547765	3.82810470901987	2.13887392364894	3.88024036589241	3.45365231441986	3.65225146494513	1.86769652948454	3.80974732676424	2.22355692883049	4.08467154574708	2.23263397682298	3.32539354670461
"42b4968e0d0c0ce9e72a3f1177f87417"	4.72850713894231	5.97536425266156	3.50739947480262	2.0812492387196	2.47733291012289	3.4310142415854	2.7655182906635	2.22379657143832	4.92907373076745	5.74025150475878	4.28542763845236	5.52512292850897
"42c918e81a26cbe20c69d9dcf0ffc042"	2.86971185991512	4.87201815285282	2.78029520090483	5.60307610423516	4.44044821982137	4.62168466815736	3.08873233253729	4.64070766280824	2.28371547630807	5.01710697419292	2.37709684076228	4.62650646996475
"42e7c34cfa2d471a76e161914962ad2d"	5.23237653997296	6.97329552073005	3.11322068803604	5.04799959287046	3.81505147033706	4.50457996325836	2.88838311518969	4.36156037222059	5.06887260423674	7.3330840857242	5.13460046682922	6.43347061436711
"42ed3529d39509af4f0df45ff4a5cf61"	3.46169750945502	3.94880168154239	3.42801625248771	3.87327743697574	3.91050641598753	3.49042693002299	3.96660489844272	3.32527699885327	3.22341673929303	3.82332852554243	3.30085761131274	4.37840785729018
"42f1bc009587a398b101aabdf883e719"	0.431283590733985	2.52241756874256	0.961800855921976	3.26904865176644	2.40969196288727	3.21011532348712	1.11988964501013	3.08214847346087	0.909422398782956	2.52781319013215	0.420275556627651	2.20515185108744
"42f8cddd79c44e35f423cfeadb5e8a02"	0.875723222015678	6.31743144373602	3.1839441151757	8.13622951860084	5.97414036632428	8.13427396561364	3.45668494114281	8.090225496411	4.01841063332033	7.12467124679448	2.47982528337848	4.9916127665739
"4319dc63ac24994243076113a1a75945"	1.00019134210873	3.49138960827039	1.2699403039872	3.2029862515803	2.30360976783542	3.4290544130882	1.07721294730222	3.1885738009058	1.30272496281039	3.68067198983608	0.981422452034391	2.68669117925214
"431fc8deebfc12db1f60ccc24d58fa31"	4.34988867350957	4.09117270386033	5.30132228724825	4.37816503829865	4.69203582902571	4.92349381409814	4.33360815142254	4.85008837968228	5.00543108231391	4.17568416702243	4.48574632115749	4.38472986515186
"4320ebdeb93b75fe3c4983a3ff081301"	0.817055860533595	2.65521431402133	1.19015729896644	2.4777567460768	1.4949702453769	2.53092457095841	0.810951425922718	2.36013231353976	1.10595857186429	2.78706493443728	0.763544132531055	2.04427397342601
"43253d67a53921029bda65b43654eba7"	1.92876384489262	3.3807883605464	1.07174798633234	2.7572014429324	1.88242128635733	2.96303282664697	1.24721043883715	3.56469226809233	2.32903713249451	3.23143633040804	2.35014717003976	3.40569986359393
"433aee772e55310c751f49b8844cc45f"	2.79944460303343	3.06212184606341	2.595275612733	2.65331204047128	2.53094764980321	3.2193300264944	2.48517359594973	2.57130141139338	3.09698629911097	3.28898873021632	2.99612859500827	3.52470341707744
"43404dd050a1e52ca71bbbfff66b2f37"	3.76142202130325	0.184163193273324	4.40080084116977	0	4.44740577114536	0.542428936512601	3.78243190820495	0	4.06664450011898	0.198082530869998	3.61165920538642	0.170047369543551
"4351dca307a1c7bc468a74a3cceb8d5a"	1.53134894888084	3.48279904295486	1.85275170973897	2.48446888731732	2.57984160769024	3.33215979488978	2.1758819915791	2.42821142277811	1.92455997456163	3.89757695448624	2.0413730318038	2.75764657212107
"438194595b9eafdd15ed89c4723d6ef7"	4.30220154523512	1.15994276293896	4.11928967553465	0.975998542020273	4.01606040708312	1.70755099996843	4.58625232993851	1.48664166537344	2.14183813087976	1.23479621420838	3.15779108068478	1.65767675881954
"43a1346cc093335649fe0fe155a7776c"	3.12565688055438	3.63833269454774	2.65347433197402	3.70006318243547	3.09744392017882	3.75659529721379	2.43384139957184	3.7091219846385	2.93460758091778	3.97460563350357	3.28395446048773	3.59558730029938
"43a3cabfaf1a2f1cebb83c4008f0f811"	0.809584422152714	3.31809576975216	1.22215765202581	1.90230549361204	1.53119787629587	1.95849772613979	1.3712691703312	1.90663813672948	1.63809261678189	3.11882708781368	0.463598786963289	2.83470053176181
"43c566975cc511ca6e6144295fedd515"	1.32087892226901	1.0890894231053	2.05639090530839	1.50160144524757	1.8627396979451	0.759067871061208	2.33198116354891	0.955665279348177	2.40638179653484	0.554714654119703	2.29566419876048	3.11359868351242
"43d2d6df8d90f657e7a486295e7afc09"	4.61656000503329	5.72568563285396	3.89337044295382	5.30084349320173	4.80012925201444	5.43334186144039	3.50688036532159	5.3719281536972	4.09791175887069	5.50223077418604	4.4925589248708	5.66654482300274
"43ef4f6afed235e99668934035ac371d"	5.48650810495298	1.91700803746338	5.99143701387527	2.5838645134221	4.40271938112292	2.94555701797265	3.99689018608037	2.17821658886141	4.67975334414664	1.91900408018431	4.67178730832615	1.75206480376752
"44046e4ac0b307bb99b9c04560e6bcca"	5.11839256523961	5.00056342939148	3.81944038680751	2.80767761732796	2.8069116956929	3.76350088430813	2.95779472336929	3.0073472130231	5.50620819220734	4.98857677057852	4.91396815537281	5.23408504386027
"4407bc76de59137e6b3ca89c2ae38cd7"	2.26532823205095	2.97489037242177	2.59458224697367	3.84673032264893	3.57700478249822	4.11419545529077	3.00066840713119	4.09599455524634	2.72123153367862	2.85914891354685	3.03554222418324	2.99045317687591
"441e779fa0c30675d1e3eb82aa8a5173"	2.85194811296201	3.84287660892477	2.99236320460936	4.06137809046427	3.22803598223037	4.13879880015219	2.8028676534757	4.21017885586915	3.32964585489798	3.84593403668677	3.18213959888177	3.83402627009716
"44342a9ab4f311ec1a187e1f1712fbbf"	2.8096451960773	4.57419119395426	2.56148088773036	4.66134433559889	3.95102723361179	4.38676339847416	3.16114704604813	4.32071697514768	2.58912258566423	4.682478870393	2.60169593257626	3.8166774609985
"443c5878749bc725feae66076de9112f"	2.19017993310613	3.48521148520099	1.45787614514555	4.31002508092394	3.57281328130473	4.21207752255066	2.99636967037347	3.93832563831316	2.32574951410416	3.41571472655825	2.04427397342601	3.5516414863334
"445af603e4d8e6cd802fb0db4b28c163"	3.97128649426441	5.66304062622972	3.06141142084634	2.73117520160341	2.49041831221108	3.93063232041737	2.20226207844419	2.78847770741333	4.8249900921077	5.87984146523214	4.36349919423124	5.81955928882503
"445b6f312e3ae6631f55bec9f9d072a1"	3.05817190606507	3.54046462198228	4.86043246014936	3.77658497346434	4.13701125424122	4.16598064844821	5.38029362524487	3.64433470540184	3.90768651643641	2.16729318013424	3.18441994026806	2.89238977588304
"4467eaee86ac340927f96a61f4e17e23"	2.0775358388469	3.88917661629052	1.47997776389423	3.74569286955989	2.78820441025153	3.86626568553357	1.92766878235729	3.71029754055894	2.83879138251722	4.30683631745253	2.2050886091922	3.89591335022026
"446946ceddf75521344d6e36cbc91142"	2.44205900397895	3.7994452212327	1.2994531200322	3.06689189157995	2.01232716786784	2.73800708935219	1.41541932883189	2.83798606819524	2.21475368853149	3.94835354486554	2.21131353149783	3.63392952730828
"4477e6529281828c54b5aca7e86570de"	1.86782578583731	2.92483232758741	2.91931551736285	4.01908077073507	2.96289322647237	3.19332933685847	3.38970105164055	3.73336083892658	1.37536149410158	2.90230114503556	2.07460890633042	3.00135867881205
"44afa16a7de42c1c1c402f2a27e9cacf"	2.11988566481569	4.02357436222214	2.19209901963472	4.30117161382998	3.51785907774113	4.14464976861145	2.47643116747751	4.11609098539693	2.10357021479843	4.33100504021467	1.81749316571873	3.20513399696557
"44d0f2facc92c3f51afe702b27d7a5c7"	3.41958246877511	3.59560266307274	4.53233051074417	4.57429835730449	4.52594124711489	5.25945091703598	4.86587297866773	4.9927467505724	3.63549294416269	4.20753526181904	3.52022544935181	3.85021632275297
"44d79ba7532bcffd086aac7e21798b5e"	4.19160911886604	4.0649105678584	5.09840609376259	4.75611128633553	4.61821544537755	4.87201966911486	4.95590623756504	4.84304829655115	4.35531186421223	4.17153300034108	3.77542815950423	4.17257240864617
"44e154726572391fd6b9af55f847ca06"	1.23645790330598	3.45106670935686	1.74137383296965	4.42159046203367	3.40330396126447	4.2785779015059	1.47266469935474	3.82731947966366	1.25584364690042	3.67854599737742	0.929578457721076	2.41846026539174
"44f23bd57ebf99f47c8429d98f4fca4a"	3.40625888395378	4.09567044951161	4.46854317258418	4.89191965369923	4.70703541624669	5.06562436401768	4.17880929370543	4.87128405803638	4.83548485923459	4.91619303087668	4.20678259804238	5.16422764665928
"450687c131caa91f511d97f5ecb902c8"	0.839140968931187	3.02190228206224	1.75530224079772	3.20688113533714	2.46288971271645	3.4967499563289	2.20981476503359	2.87221729163609	2.03770715188691	3.03251598115847	1.41112940259118	1.54909750022629
"4531313c56177678fc8ea59d5bd98a22"	2.23960564056207	4.17232281195817	1.305266501677	4.53353471161409	3.40223870596243	4.26067025346605	1.47997776389423	3.94979513142395	2.66685054059438	4.45499847455545	2.56040262756531	3.29500527715621
"454700dc7bc54508518f668c0c3ab2da"	1.39036830134474	2.61534643498208	2.75313012575821	5.10347507953306	3.79869545932049	4.44459097402131	2.76024408983291	4.11085740502147	1.54909750022629	2.79841879743032	1.56331522737677	2.97828378010902
"4554e632301afe07ddd8cd60d2a1e3c2"	2.26289381314162	3.14311363602141	3.78606895779147	4.28939004763311	3.84800641739313	4.28521144791453	3.51310052756098	4.28012966954956	2.32739467435306	3.7926643942042	2.3453150262411	3.01943688603783
"45868aaecf9f042466911d77e6c5c70e"	4.43351659159709	5.33590532440463	6.03222226116229	6.1560582482777	5.71318955566566	6.58935215308314	6.01459023515206	6.80943909808017	4.72552355107134	5.70435782244525	4.53881020967442	5.54671437217588
"458958d63a65dd722de452e7598bc15c"	3.62521969341995	5.47922422729793	3.20038120895204	4.40784383419146	3.46772654515587	4.31559913053078	2.88481322673489	4.36868148293153	4.01540201720319	5.44263349676208	3.74083818829731	4.93296651697409
"45919fb076826696da1b9b36b4349f9b"	2.97609786101073	2.3317483423084	2.72664314871908	1.79927737043677	2.26522599439323	1.29259219673368	2.47270769139128	2.45933589771451	4.01338134668991	1.53242008136191	3.34499935568828	2.59744871812298
"45a761b0d5e865604be9efcc11dfffcc"	0.809584422152714	3.16112767952375	1.135818050898	3.30467200605728	2.2106614655838	3.34269811219785	0.767177693613351	3.04467092585526	0.874898991746358	3.6781202559658	0.544991080615638	2.50467798574494
"45baf9b718e6342d2079c7c6bd9a3461"	3.12180251967138	4.72357943442121	2.83250697699067	3.91082693041553	2.92339811188324	3.99675657685392	2.1004434495515	3.73199133683785	3.39727683970458	5.02610719129041	3.12772695479216	4.04916837974676
"45cf10677080007abd93f6752bb5c947"	1.97813129801442	4.60744844472439	1.93669647622392	4.61926988963257	3.83245180350196	4.29706703569126	1.71490152649719	3.92787289218633	1.62576840321242	4.49300979381337	1.63172146925355	3.56164147018433
"45e8565427b04a9b11a2fa5615da5098"	1.08739911724848	2.25554662343983	1.37238203190649	2.28749297779502	1.79063350223173	2.12367849857289	0.533081709458429	2.23922944531907	2.04559219861075	2.88908046622123	1.5055071280505	2.56127358914647
"4602fa7e358a56e693e1d4f9f339d9dd"	0.211810777326722	2.94160945351591	0.831309583484116	0.918039601709415	1.18557499780681	2.61791949132148	0.227983022161837	1.76630695131609	0.409144995675686	3.37849260119039	0.431283590733985	1.67348387478451
"4607fc9ee24e3f4ea24646506ac124fc"	0.486102433557118	0.132456660277039	0.475085693652529	0.533081709458429	0.648269054381792	0	0.788593714703958	0.347909438902162	0.0990412654349989	0.0990412654349989	0	0.59741386163252
"460bff383a175c34d5910815c285a5cc"	0	2.89983621715749	1.23797183125075	1.8602520378066	2.15939763021743	3.2126951638731	0.967899016647025	2.38199276830798	0.386505165653359	3.28268490502838	0	2.05296318872881
"463e1ff0c8adf510195a66a5f9da0aed"	6.97517181684113	6.00231147342404	6.97013814336028	4.22526819927242	6.22816069371913	6.08164605226064	6.67271794623749	4.83022432696293	7.6402652025125	5.49734023099118	7.45683871245865	8.38222731830208
"464622ae8b47d855fa960f73275a15de"	2.2748885862625	1.63744540583804	2.65683826442938	0.185130319519308	1.23458069436639	0.212023037223852	1.32550093103936	0.206758965129437	2.54209481324159	2.09315589476693	2.60972532997187	3.09055469730246
"4646c6d0b7aaf55360ca3185a98615a7"	5.65987631579235	4.64108054133265	4.08910867887678	3.56740660696804	3.62958507837773	2.93451899101082	4.15700187750099	3.78425208651351	5.15736363352245	3.59096732467267	5.26304089423996	6.17488738685053
"46507a2e99e71c225a2a003164c218a6"	3.70707927799887	3.55212461461946	3.70794504515973	4.32728899427847	3.83806115182936	3.99675657685392	3.89532516927585	4.09578965091163	2.42444522819535	3.83066708253149	3.51422346166498	2.67165927764803
"46670475f315951549b001aba16ecb3f"	0.998061402952358	3.4937707201158	1.17575480098402	3.40284412798375	2.49469003044014	3.66243586610058	1.17405668963507	3.19451600196963	1.48425462986203	4.0378544136897	1.43018058915193	2.63755344060468
"466c8c99b373ffb6ae355c6609cc2e62"	1.38616385260402	4.37607973687773	1.52625193653157	4.40959685906271	3.29903618715862	4.09445702256487	2.05228820398727	3.8622367853597	0.874898991746358	4.49350145978633	1.06032596550317	2.82375344586247
"46820e3128df5c03d7ab85dbab69f71d"	1.69239922639516	3.65645509541292	1.56251528545011	3.50863800056835	2.92335433580394	3.99157500169181	1.53875234719769	3.74542605118552	1.60385823316491	3.84709455202186	1.30370330954615	2.75970812573978
"468df1b542d6161aec424dcd1503710a"	3.22542767454928	5.94912211084343	3.66421538111631	4.77289665070696	4.20446112991278	5.06764202235845	3.74190568110606	4.72352091825204	3.99141078483682	6.2670481839933	3.34934185907851	4.9786509516757
"469b5317469999858c185a41b972abfb"	2.98597058290714	4.54024974659569	3.00592019994148	3.93238437855758	2.63068091664612	3.61029588138505	2.4491623668427	2.94719895639654	3.31074434349072	4.96932833477736	3.44946229680135	4.61988649792467
"46a00bdd9f305e69e04295dc974468c4"	4.36049060264941	1.89133840370877	4.03285653027439	2.24433163275075	4.2669744730344	3.78752008181471	4.80682308256912	3.12735036197882	3.43327498317382	0.302967896686896	3.54192957782652	1.32087892226901
"46b37535c3898f025e82a972dbda0b4f"	3.17928937519816	4.68213016472356	4.31969143025365	5.00071014599291	4.74452795486945	5.08179657893717	4.03822366699556	5.01541077601489	2.36998664428081	4.609798593068	2.95435052983532	3.90851500463126
"46bb9417bcf7d1bb54e342559f680667"	2.88864565793127	3.28647196671562	1.11876145738602	1.14130342513919	0.822117118507209	1.59527570462895	0.721432801303944	1.63921473770511	3.51822878676691	4.09004509943059	3.11733604533779	4.01235819325104
"46c360c9012578cd65cffb5e083373f8"	0.831833327082896	1.01861444109945	1.74417507782238	1.61283294279101	1.43907749514502	1.40038561146995	1.33518526029398	1.46159383743623	1.06032596550317	1.22662225791703	1.29352288108858	1.68916586288447
"46ca3a1fddfcb08040bd3ae35d838607"	2.93446875706281	4.09145440640913	2.89016329172416	4.73917933446911	3.79690140500898	4.06385607595826	2.82494181734011	4.37534954242548	3.96714879043261	4.44426222876563	3.93670941312122	4.42568340741098
"46f6f0193089e4d7401a981728916c3f"	2.05296318872881	3.74522793449076	3.08507998585224	4.79007024890933	4.04104870263515	4.78993721683808	2.67355343784049	4.43837038899108	2.47533986703752	4.02176404855051	1.99965793585318	2.95046421199268
"46f8a22e268017191712d927e8443024"	3.2603032168984	3.9317651799167	4.12595995373506	4.93529747881592	4.75652405552794	5.60289909203473	3.96296133682379	5.42597391602583	3.78120664376919	4.15369573040328	3.72633551021388	4.39932761831037
"47043172f11550cb5f742711a436b2cd"	0.251899701419608	0.225353108443966	0.301650064259988	1.62865683999897	1.1354352577343	2.06657461669801	0	1.87016576178134	0	0.315337608319727	0	1.85772993339567
"472d9022c171ea519fcca612c1d94d6b"	2.78405669382781	2.71935408869001	3.65347036715614	3.93746212529763	4.07370843308982	3.68090489392824	4.20756975328592	4.18695663989735	2.93340241468974	1.76346491130356	2.24479716671606	4.17725275607468
"473764f38a0ce733f5433d91d0f1ce44"	4.21004005751854	6.70263511251138	3.63382150334434	6.13835654058326	4.85234077820507	5.81495272507483	3.27330143243675	5.8405420012451	4.86346482691353	6.63790120448286	4.80518298417419	6.34458507333177
"4740bf6a1c954e0bd966999c1ad2558e"	1.7107155243727	3.9769875045742	1.67767359065591	4.21633638774291	3.4300914970289	3.80405839093513	2.669126126614	3.59371236407178	1.23155217305279	4.11346182399002	0.942793607388455	2.44072154105581
"474de3aacc331ee81a22267d023cacc7"	1.66714156649247	3.28647196671562	1.40038561146995	2.9778055456578	2.24940791995774	3.13642873565128	1.41604246583094	3.34183003580962	2.17114419946713	3.22877027297184	1.76408623984283	2.64090013061402
"47562056e4ca1eab32487fa0f91039a8"	1.4228080594717	2.92892516737452	1.79643063307914	2.82988158269905	2.06934619125426	2.97885961942716	1.59181871872938	2.39799550890677	1.73236240044258	3.23151311348597	1.36829054265289	2.13484407069394
"476e52ad5826f40e3a08501554e32cc4"	5.50965525265099	4.8466300464327	4.72958488532523	3.73823090790931	4.29028185310677	4.15659384820961	4.58948039255248	3.57210167021949	4.82995282911081	4.87161011659928	5.39390637867107	4.9186445996767
"478164d488b849448ee5df2d8afe9c0a"	1.72882410678903	3.79380298180643	2.26448397685806	3.89271801748896	3.41336768878776	4.22970436561776	2.42396804118287	4.05834107889711	2.02444270603606	4.30222182786636	2.09323620627702	3.10078614720196
"47900c7c2798f9a2ed5db21897aa21f7"	2.17114419946713	0.505122793496932	1.62104676839407	0	1.58234160493362	0.307109342627267	2.10291412584419	0.295696505824718	0.909422398782956	0	1.76984424196318	0
"4792c325cb09b28183663f520df6b329"	3.40514053055552	4.82526056912424	3.91210796181925	4.10189697085147	3.89141188819204	4.59148095454924	3.93050083399726	4.39232284629746	3.91275094041917	5.12000508784683	3.65746853100495	3.88889438915767
"4793bee6ac2c09e9e6e48de7288367d7"	1.53374574492571	3.25091156900877	1.89251518441156	2.87641835137623	3.23452155461287	3.91982405902544	1.24966363643362	3.83997552900025	2.24705734529975	3.48946321903664	2.3347264248457	3.83407590821125
"47a29e1855b62758f3b447ff53ace307"	5.34824434620258	6.3241651228071	4.82329987688492	4.88177645758288	4.64039871017951	5.28320874395384	4.80865279340855	5.182256809074	4.91074568201299	6.41093396714336	4.85247188514061	5.66933936602019
"47bcc9a876636611f3bc7df3d8e4412c"	3.50467942191548	4.64371874734169	3.94608969013528	4.94821344323078	4.36074329266055	4.98741020083912	3.7505948690345	5.19511472101292	3.62776245742456	4.86016792532644	3.94013914393504	4.80265063301507
"47c9aad6c691271b4bd59356d298be38"	2.85333137720074	3.02599781628689	2.97861988830942	1.97318451316331	2.85762494155579	2.74081576556645	2.82494181734011	2.15198310909053	3.55838413366873	3.62071993172372	2.75542819402385	3.6002166142098
"47ccda8aac3010df5906a72450f470fc"	3.33101654727636	0.805349310977694	2.29777784889118	0.888429183713057	2.07892703208054	0.497862126425044	2.42438708316816	0.952839565778277	3.69195420235498	0.669855878446996	3.63545803204308	2.74283728563634
"47cd0665ecbe71d9e7010dd35740096e"	2.89053406919356	5.09624175353728	3.54303325439194	5.52650586171704	4.59105345849274	4.45394425458068	3.05087006542638	4.79743865388428	2.41619160066701	4.99670822764641	3.41244406469702	4.47067037322756
"47d65bc809ffc2078eb1b367ae1efea0"	2.27335883645305	4.68885342503221	3.11818881579019	5.28742423119435	4.53439396814101	5.34166394123236	3.1772928742276	5.46207870992995	3.54679732217948	5.03929369757296	2.34208057608692	3.71859567114959
"47e68df567e915290cbc4d67e150ccbb"	0.4313266332587	4.72538053556071	1.24721043883715	4.8480819796936	3.76032736286256	4.93610244810668	0.720890744019006	4.6519196025813	1.35279450479614	5.29635039674787	0.548906486028509	3.76991027403496
"47e83aad55a947089fa09ad9f4893192"	3.37906703532883	0.564344589508509	3.53012636610228	3.94485148556845	3.03941283447744	3.17862666624613	2.57741290225959	3.74946576931433	2.69583051053237	0.211810777326722	1.91644367398006	1.06032596550317
"47f22bf3bd3c682a538865f793e7e691"	3.19524959845207	4.174509922662	3.30844534036297	3.69211870208089	3.92356399131064	3.52777892996822	3.19449493168829	3.25432883374485	2.72960996917651	4.11365455904378	2.68826960816145	3.39087654941759
"47f5f77f644a6416fe019fd3cbf2b396"	2.89731369218387	4.42744693683492	2.76673386372515	4.77552380496646	3.99239231263469	4.63442663823981	2.92919091439218	4.71826292663834	3.18223451552645	4.79654232012136	2.82764420174378	3.94866329149947
"47fc4fe5e358cd755988e432384584f6"	1.93364972484709	3.61981754452962	2.86494773344489	4.31345894064333	3.32297216579376	4.21680847730073	2.77930213675892	3.89532516927585	2.80149306279517	4.28054373024389	2.0637195970613	3.18581430647264
"47ff54afa464312bc89ddd9f252c5eae"	2.14189343419632	3.77194497310182	1.11988964501013	3.36919099853679	2.29880194590878	3.68169561199949	1.5503093709312	3.65349577013986	3.20171131388111	4.09454790821257	2.3723934851869	4.13175413304169
"481930910055bdd76b24822d80f2a46e"	2.31081999294055	3.13141198189491	1.59025020003899	2.30998445010639	2.06859897290077	3.04628317243418	2.12176273184449	3.05007972923915	2.38488693919907	3.43653347611137	2.31415697970173	2.87922356934228
"4820c8a975edf68e7f80b8d56b7123e9"	5.96412762002268	5.71051398048089	4.317603038166	3.21570705556149	3.76497071216722	5.35489122144666	3.02495393175316	3.62931125296693	6.8084251251988	6.09006802078934	6.47878454144028	7.33051474647436
"482171fb6e6f45e9c14e690a2f28bd4a"	2.7597047035796	3.61029298768956	2.91908770233597	4.35746828182027	3.460211420912	4.29682423867289	2.99556966033318	4.62451419833259	2.58912258566423	3.69249473609945	3.57031264576296	4.21999696782056
"48232bf77331fa9723fc237f3efa4853"	3.98485204008986	0.755660370848932	3.91519410834838	0.179573742344499	1.50019300928059	0.263608576814646	1.90646659389166	0.605369179609512	4.06259397143261	0.655863190746688	3.33684053291005	1.11151897127642
"48407ce93b3fccf3f467f93041f9f0a1"	3.41252097430254	4.42958851772799	3.96356951975282	4.77586943128125	4.23017018774722	4.4558029339731	3.50927731634599	4.52142694645119	4.02139049029049	4.79297740223071	3.64685477744606	4.88485191506252
"484a998b3a80084f6d4bd022a6773b15"	3.34162138900859	1.00019134210873	2.81055247364963	2.15979147673117	2.60583969099445	2.22373340150912	2.33668373962975	2.04000381115509	2.8116728876093	0	2.33558012056755	1.17593838661968
"4853f5b18e59c6a28fe84ef2f868ff99"	2.3972262308579	4.0426831650053	3.12383661634784	4.46670678813893	4.2825633074799	4.83646639786849	3.20882290315277	4.53611026939652	2.79944460303343	4.29581352080563	2.13991262229766	3.30889801148495
"485fbc706fdc166567847aeb3b5b2eb0"	2.29735956366615	4.31153194405663	2.81990864845351	4.99941779680338	5.26112181564666	5.68632552153872	3.26630887560465	5.16688077485464	2.12392327119296	3.79152450874238	2.37553151223487	3.66999653875305
"487bd9b2f0602bcfc169973bca8a31e8"	5.06982600992933	4.22518492685987	5.98109690331606	3.21887420862943	4.31787974061188	3.33600393981816	3.86880869032855	3.45360264199707	3.2902447406582	7.01188576075836	3.13654831234818	10.0970787357841
"4895f541d51608b5ade5fb275ab48c99"	2.21623549697907	3.28647196671562	3.51738424040198	3.81786888512945	3.82871200269207	4.40060449263837	3.16385618574756	4.03285653027439	2.62271436506406	3.07931858753953	2.25408851572376	3.02190228206224
"489a582542a0e018b8f1122b987a8fc4"	2.57638913451747	4.28774495203498	3.39206177882796	5.56470811384265	4.8281776320404	6.2990958096445	2.8287315511034	6.08394666808468	2.56089182912338	4.52118890815315	2.48941779259873	4.61905591152233
"489b5a704b00b4cc1e1979c8d5618cba"	1.31184313775452	0.755660370848932	1.94219304345915	0.623170976743688	1.34428093361865	0.283572404137348	2.2282326435754	0.520172779086401	1.03670426030437	0	1.00019134210873	0.505122793496932
"48b5cb687115b128816c0fecd49e8caf"	3.06527060291841	4.03257709594097	2.07665566472571	3.72429746538333	2.62025189638434	3.60247480212038	2.16124270236824	3.48209756774982	3.23939211901223	4.26999719498165	2.96880784230812	3.74880526711447
"48c09a59e78c8c3bcfd6ddc8980dd1bc"	3.01482349054234	2.39559292206924	2.88403412993058	0.981604037527962	2.39258554119774	1.1316178668691	2.77743326066299	1.38567091225978	3.40721730894981	1.64805241944112	2.19115864335407	2.37469676932095
"48cad01f487dcc5203e8804498898d77"	2.44657512785367	1.34750649427513	2.99075611297819	1.70130945963931	1.97318451316331	1.0095755893699	2.09257689397283	0.892145569405617	2.76183611965269	1.13886644199707	3.3807883605464	3.49701955158929
"48e55597edb5326d1cefb8a9652fe096"	3.69626541065916	4.85470642199958	3.5813145104892	4.44214505780514	3.73428800229766	4.50793686613482	3.21591063302883	4.71236915864773	4.31062744621996	4.93199474016777	3.94162932110402	4.69086616989411
"48e7e0328d76d719cfa7a3311654f6ab"	4.68528246047257	0.981422452034391	2.52114696442424	0.803036027830471	1.68660263652915	0.911628681385166	2.1407572187802	1.26091026042319	2.75649903718457	0.474142552075308	2.66111860871773	4.11153123821957
"48f254500c8ffe6ed6d46ed635265182"	3.71789776727671	3.94239497324719	2.86889594003973	3.81547810783233	3.30187749113585	3.44081631388208	3.14843237506383	3.43587500188432	5.47257401479438	4.217332935425	4.21045859826241	4.4217843302684
"49111e4252f033aaa4552837a71346cf"	2.64330010202805	3.4392407995111	4.19991129661538	4.26630091878315	4.1815020840876	3.75622132344657	4.17043998190247	4.07533950478251	2.99021563484571	3.86410126307131	2.41394791869321	2.86588169840164
"4937c5e2f899b441d2a145b3cf807f68"	3.95333927137615	4.00255522530313	3.43629151526257	3.93175692448162	3.34239597178428	4.21255162648417	2.88927359958543	4.10216166225978	3.95689013215813	4.33542851122675	3.60664058873381	4.05561180733115
"4940b65568efec884c673dd47644e8cf"	1.6639552639595	3.43707552747683	1.51042937505091	4.14359178640934	3.3222388536983	3.81962743704762	1.99136343195714	3.55885988507246	1.23155217305279	3.49497596492865	1.37770154842186	2.47533986703752
"494697c494ac6d2fef9bdcdebccfa813"	2.15954636280891	3.24071195182921	2.11599331175564	2.24940791995774	1.79330028156681	3.12031048076055	1.74975413594969	3.16992504780121	2.85624161687754	3.47430706521539	2.87637954407261	3.45586455976444
"49593b3eead1982521657f1e501c2017"	4.75002176286725	5.50119955168147	4.51180978013854	5.52799410603686	4.89276029421129	6.26896691927844	4.45487339039985	5.57252471631762	4.75540136889872	5.56391647020011	4.38514991465313	5.77860876042758
"495b7dd65d42fe2cef31b0b81375a843"	4.53646653338761	4.50567425112105	2.460159277365	4.22409750883493	3.29489167871478	3.91530337911429	2.39666688227193	3.98134651024987	2.79739193846944	4.33321922160569	2.60294461590981	3.94945117061918
"495fa2175d85c190100a42b626065f67"	3.07153852780996	4.27164509027766	4.16722134820565	3.15229130810831	3.40436808300508	2.59548602348472	3.57281328130473	3.2305700599786	2.3323139778581	3.23276669840663	2.64330010202805	4.17490713474249
"4963833400ed422489970d5f09a20c40"	2.94160945351591	3.7676712027413	3.43783553210005	4.35438818736993	3.76738014271771	4.90930832164362	3.29132551998311	4.49103851597514	3.70955826607565	3.69751914923147	2.80149306279517	3.58537640673775
